,HY,AwayTeam,HF,FTHG,AR,FTAG,HTHG,Referee,HR,HTAG,AY,AF,FTR,AS,Date,HomeTeam,Div,AST,HST,HC,HS,HTR,AC,idGame
21,1,Sunderland,11,2,0,2,1,R East,1,2,1,7,D,4,2012-09-01,Swansea,E0,3,10,8,14,A,0,Swansea_Sunderland_2012
22,1,Norwich,7,1,0,1,0,M Halsey,1,0,0,12,D,10,2012-09-01,Tottenham,E0,4,9,4,15,D,2,Tottenham_Norwich_2012
23,1,Everton,11,2,0,0,0,J Moss,0,0,4,15,H,12,2012-09-01,West Brom,E0,5,8,6,14,D,3,West Brom_Everton_2012
24,0,Fulham,12,3,0,0,3,A Taylor,0,0,0,5,H,14,2012-09-01,West Ham,E0,13,12,6,17,H,6,West Ham_Fulham_2012
25,1,Stoke,13,2,0,2,1,M Atkinson,0,1,2,11,D,16,2012-09-01,Wigan,E0,8,5,2,9,D,1,Wigan_Stoke_2012
26,2,Arsenal,12,0,0,2,0,H Webb,0,1,2,7,A,11,2012-09-02,Liverpool,E0,7,8,10,17,A,2,Liverpool_Arsenal_2012
27,1,Aston Villa,6,1,0,1,0,L Probert,0,1,4,20,D,13,2012-09-02,Newcastle,E0,9,6,10,16,A,6,Newcastle_Aston Villa_2012
28,1,Man United,9,2,0,3,1,M Dean,0,1,0,4,A,18,2012-09-02,Southampton,E0,9,8,4,15,D,7,Southampton_Man United_2012
29,0,Southampton,4,6,0,1,4,K Friend,0,1,0,7,H,9,2012-09-15,Arsenal,E0,4,12,8,20,H,3,Arsenal_Southampton_2012
30,3,Swansea,11,2,0,0,1,L Mason,0,0,1,4,H,10,2012-09-15,Aston Villa,E0,5,13,11,17,H,5,Aston Villa_Swansea_2012
31,0,West Brom,6,3,1,0,2,R East,0,0,0,10,H,10,2012-09-15,Fulham,E0,8,14,5,23,H,4,Fulham_West Brom_2012
32,2,Wigan,10,4,0,0,0,M Oliver,0,0,2,14,H,8,2012-09-15,Man United,E0,4,10,5,17,D,5,Man United_Wigan_2012
33,0,West Ham,10,0,0,0,0,C Foy,0,0,1,12,D,9,2012-09-15,Norwich,E0,4,14,8,20,D,5,Norwich_West Ham_2012
34,0,Chelsea,16,0,0,0,0,A Marriner,0,0,2,17,D,13,2012-09-15,QPR,E0,9,6,2,10,D,4,QPR_Chelsea_2012
35,0,Man City,12,1,0,1,1,M Clattenburg,0,1,1,12,D,15,2012-09-15,Stoke,E0,11,3,6,4,D,5,Stoke_Man City_2012
36,1,Liverpool,18,1,0,1,1,M Atkinson,0,0,2,10,D,20,2012-09-15,Sunderland,E0,9,4,2,6,H,7,Sunderland_Liverpool_2012
37,0,Tottenham,4,1,0,3,0,H Webb,0,1,1,9,A,22,2012-09-16,Reading,E0,11,2,7,4,A,4,Reading_Tottenham_2012
38,3,Newcastle,16,2,0,2,1,M Jones,0,0,3,12,D,11,2012-09-17,Everton,E0,7,10,3,17,H,3,Everton_Newcastle_2012
39,2,Stoke,12,1,0,0,0,M Oliver,0,0,1,15,H,13,2012-09-22,Chelsea,E0,6,9,13,17,D,3,Chelsea_Stoke_2012
40,1,Aston Villa,5,4,0,1,0,J Moss,0,1,3,13,H,8,2012-09-22,Southampton,E0,2,4,1,12,A,4,Southampton_Aston Villa_2012
41,4,Everton,23,0,0,3,0,A Taylor,1,2,1,7,A,30,2012-09-22,Swansea,E0,19,11,8,18,A,3,Swansea_Everton_2012
42,1,Reading,14,1,0,0,0,C Foy,0,0,0,6,H,8,2012-09-22,West Brom,E0,1,4,9,9,D,1,West Brom_Reading_2012
43,2,Sunderland,12,1,0,1,0,L Mason,0,1,1,10,D,4,2012-09-22,West Ham,E0,2,11,10,20,A,1,West Ham_Sunderland_2012
44,0,Fulham,7,1,0,2,0,L Probert,0,1,3,13,A,12,2012-09-22,Wigan,E0,9,9,8,18,A,7,Wigan_Fulham_2012
45,1,Man United,14,1,0,2,0,M Halsey,1,0,2,7,A,8,2012-09-23,Liverpool,E0,4,8,7,13,D,3,Liverpool_Man United_2012
46,1,Arsenal,11,1,0,1,1,M Dean,0,0,0,7,D,10,2012-09-23,Man City,E0,4,10,9,14,H,4,Man City_Arsenal_2012
47,1,Norwich,11,1,0,0,1,N Swarbrick,0,0,1,19,H,8,2012-09-23,Newcastle,E0,3,8,4,16,H,5,Newcastle_Norwich_2012
48,0,QPR,7,2,0,1,0,P Dowd,0,1,2,12,H,9,2012-09-23,Tottenham,E0,6,14,10,18,A,9,Tottenham_QPR_2012
49,2,Chelsea,14,1,0,2,1,M Atkinson,0,1,3,13,A,10,2012-09-29,Arsenal,E0,5,5,6,14,D,5,Arsenal_Chelsea_2012
50,0,Southampton,2,3,0,1,3,L Probert,0,1,0,3,H,8,2012-09-29,Everton,E0,2,9,10,17,H,3,Everton_Southampton_2012
51,0,Man City,7,1,0,2,1,M Halsey,0,1,1,12,A,21,2012-09-29,Fulham,E0,12,3,2,7,D,4,Fulham_Man City_2012
52,0,Tottenham,5,2,0,3,0,C Foy,0,2,0,7,A,10,2012-09-29,Man United,E0,6,8,9,15,A,5,Man United_Tottenham_2012
53,1,Liverpool,5,2,0,5,0,M Jones,0,2,0,2,A,10,2012-09-29,Norwich,E0,6,7,5,10,A,5,Norwich_Liverpool_2012
54,0,Newcastle,6,2,0,2,0,A Marriner,0,0,3,8,D,8,2012-09-29,Reading,E0,3,7,6,14,D,3,Reading_Newcastle_2012
55,1,Swansea,10,2,0,0,2,J Moss,0,0,1,8,H,8,2012-09-29,Stoke,E0,0,5,6,10,H,8,Stoke_Swansea_2012
56,2,Wigan,20,1,1,0,0,H Webb,0,0,5,16,H,8,2012-09-29,Sunderland,E0,3,6,8,11,D,1,Sunderland_Wigan_2012
57,1,West Brom,9,1,0,1,0,A Taylor,0,0,1,11,D,14,2012-09-30,Aston Villa,E0,7,8,11,19,D,4,Aston Villa_West Brom_2012
58,1,West Ham,9,1,0,2,0,M Clattenburg,1,2,8,21,A,17,2012-10-01,QPR,E0,10,9,4,13,A,13,QPR_West Ham_2012
59,0,Norwich,7,4,0,1,3,A Taylor,0,1,0,1,H,7,2012-10-06,Chelsea,E0,4,13,10,20,H,2,Chelsea_Norwich_2012
60,0,Sunderland,10,3,0,0,1,L Probert,0,0,3,10,H,8,2012-10-06,Man City,E0,6,16,15,26,H,4,Man City_Sunderland_2012
61,1,Reading,8,2,0,2,0,M Dean,0,2,3,11,D,8,2012-10-06,Swansea,E0,6,16,11,25,A,3,Swansea_Reading_2012
62,2,QPR,16,3,0,2,2,M Jones,0,1,2,12,H,13,2012-10-06,West Brom,E0,6,8,2,13,H,5,West Brom_QPR_2012
63,3,Arsenal,12,1,0,3,1,P Dowd,0,1,2,7,A,20,2012-10-06,West Ham,E0,14,3,4,7,D,16,West Ham_Arsenal_2012
64,2,Everton,14,2,0,2,2,K Friend,0,1,5,14,D,16,2012-10-06,Wigan,E0,11,6,7,10,H,6,Wigan_Everton_2012
65,0,Stoke,9,0,0,0,0,L Mason,0,0,6,16,D,5,2012-10-07,Liverpool,E0,3,5,5,16,D,5,Liverpool_Stoke_2012
66,4,Man United,15,0,0,3,0,H Webb,0,2,4,12,A,12,2012-10-07,Newcastle,E0,9,3,8,13,A,6,Newcastle_Man United_2012
67,4,Fulham,13,2,0,2,1,M Clattenburg,0,0,0,5,D,14,2012-10-07,Southampton,E0,5,6,8,13,H,8,Southampton_Fulham_2012
68,1,Aston Villa,7,2,0,0,0,N Swarbrick,0,0,3,10,H,8,2012-10-07,Tottenham,E0,5,10,8,23,D,0,Tottenham_Aston Villa_2012
69,1,Aston Villa,7,1,0,0,0,C Foy,0,0,2,11,H,9,2012-10-20,Fulham,E0,4,8,6,17,D,4,Fulham_Aston Villa_2012
70,1,Reading,13,1,0,0,1,R East,0,0,1,6,H,8,2012-10-20,Liverpool,E0,5,13,6,23,H,5,Liverpool_Reading_2012
71,1,Stoke,9,4,0,2,2,A Taylor,0,1,1,10,H,8,2012-10-20,Man United,E0,6,8,3,13,H,3,Man United_Stoke_2012
72,4,Arsenal,9,1,0,0,1,L Probert,0,0,0,9,H,13,2012-10-20,Norwich,E0,7,3,2,7,H,10,Norwich_Arsenal_2012
73,2,Wigan,13,2,0,1,0,M Jones,0,0,3,11,H,10,2012-10-20,Swansea,E0,7,11,9,18,D,2,Swansea_Wigan_2012
74,3,Chelsea,7,2,0,4,0,M Dean,0,1,2,8,A,11,2012-10-20,Tottenham,E0,7,16,7,23,A,4,Tottenham_Chelsea_2012
75,4,Man City,11,1,1,2,0,M Clattenburg,0,0,3,15,A,21,2012-10-20,West Brom,E0,13,8,6,16,D,9,West Brom_Man City_2012
76,0,Southampton,10,4,0,1,0,N Swarbrick,0,0,2,12,H,11,2012-10-20,West Ham,E0,4,8,6,9,D,3,West Ham_Southampton_2012
77,2,Everton,12,1,1,1,1,J Moss,0,1,1,18,D,10,2012-10-21,QPR,E0,4,6,5,14,D,4,QPR_Everton_2012
78,0,Newcastle,14,1,1,1,0,M Atkinson,0,1,4,15,D,10,2012-10-21,Sunderland,E0,7,6,8,16,A,4,Sunderland_Newcastle_2012
79,1,QPR,14,1,1,0,0,A Taylor,0,0,2,9,H,4,2012-10-27,Arsenal,E0,3,11,5,21,D,2,Arsenal_QPR_2012
80,2,Norwich,12,1,0,1,1,P Dowd,1,0,0,7,D,14,2012-10-27,Aston Villa,E0,6,5,3,7,H,8,Aston Villa_Norwich_2012
81,1,Swansea,8,1,0,0,0,M Atkinson,0,0,2,10,H,9,2012-10-27,Man City,E0,5,5,3,10,D,0,Man City_Swansea_2012
82,1,Fulham,6,3,0,3,1,M Jones,0,0,1,17,D,16,2012-10-27,Reading,E0,8,9,6,15,H,8,Reading_Fulham_2012
83,2,Sunderland,12,0,0,0,0,M Halsey,0,0,2,6,D,6,2012-10-27,Stoke,E0,3,6,7,11,D,3,Stoke_Sunderland_2012
84,3,West Ham,10,2,0,1,1,J Moss,0,0,4,16,H,15,2012-10-27,Wigan,E0,11,13,6,17,H,6,Wigan_West Ham_2012
85,2,Man United,13,2,0,3,1,M Clattenburg,2,2,2,11,A,15,2012-10-28,Chelsea,E0,7,11,8,14,A,6,Chelsea_Man United_2012
86,4,Liverpool,16,2,0,2,2,A Marriner,0,2,3,18,D,12,2012-10-28,Everton,E0,5,8,9,17,D,5,Everton_Liverpool_2012
87,3,West Brom,13,2,0,1,1,C Foy,0,0,2,7,H,8,2012-10-28,Newcastle,E0,4,6,6,10,H,4,Newcastle_West Brom_2012
88,0,Tottenham,14,1,0,2,0,L Mason,0,2,3,8,A,11,2012-10-28,Southampton,E0,4,6,2,11,A,3,Southampton_Tottenham_2012
89,3,Everton,16,2,0,2,1,N Swarbrick,0,0,1,9,D,26,2012-11-03,Fulham,E0,15,5,5,8,H,9,Fulham_Everton_2012
90,5,Arsenal,13,2,1,1,1,M Dean,0,0,3,13,H,7,2012-11-03,Man United,E0,3,7,6,11,H,1,Man United_Arsenal_2012
91,1,Stoke,11,1,0,0,1,A Marriner,0,0,5,13,H,8,2012-11-03,Norwich,E0,3,8,9,12,H,1,Norwich_Stoke_2012
92,2,Aston Villa,10,0,0,1,0,M Jones,0,0,3,17,A,9,2012-11-03,Sunderland,E0,6,1,6,11,D,7,Sunderland_Aston Villa_2012
93,4,Chelsea,12,1,0,1,0,K Friend,0,0,1,9,D,11,2012-11-03,Swansea,E0,7,7,8,9,D,6,Swansea_Chelsea_2012
94,1,Wigan,10,0,0,1,0,M Atkinson,0,0,1,11,A,7,2012-11-03,Tottenham,E0,4,10,9,13,D,3,Tottenham_Wigan_2012
95,3,Man City,11,0,0,0,0,H Webb,0,0,0,12,D,18,2012-11-03,West Ham,E0,8,1,3,6,D,7,West Ham_Man City_2012
96,0,Newcastle,10,1,1,1,0,A Taylor,0,1,1,13,D,10,2012-11-04,Liverpool,E0,3,12,14,20,A,3,Liverpool_Newcastle_2012
97,0,Reading,11,1,0,1,0,M Oliver,0,1,2,15,D,18,2012-11-04,QPR,E0,8,12,8,23,A,8,QPR_Reading_2012
98,1,Southampton,6,2,0,0,1,M Halsey,0,0,0,12,H,9,2012-11-05,West Brom,E0,5,6,8,16,H,6,West Brom_Southampton_2012
99,1,Fulham,12,3,0,3,2,P Dowd,0,2,2,10,D,9,2012-11-10,Arsenal,E0,5,9,8,15,D,6,Arsenal_Fulham_2012
100,1,Man United,12,2,0,3,1,K Friend,0,0,1,7,A,16,2012-11-10,Aston Villa,E0,7,7,5,10,H,6,Aston Villa_Man United_2012
101,1,Sunderland,14,2,0,1,0,L Mason,0,1,3,14,H,6,2012-11-10,Everton,E0,4,10,6,16,A,2,Everton_Sunderland_2012
102,0,Norwich,9,0,0,0,0,C Foy,0,0,1,16,D,10,2012-11-10,Reading,E0,3,3,10,7,D,3,Reading_Norwich_2012
103,2,Swansea,11,1,0,1,0,A Marriner,0,0,2,10,D,5,2012-11-10,Southampton,E0,3,5,10,11,D,6,Southampton_Swansea_2012
104,2,QPR,11,1,0,0,0,M Atkinson,0,0,3,16,H,17,2012-11-10,Stoke,E0,8,5,5,10,D,5,Stoke_QPR_2012
105,1,West Brom,9,1,0,2,1,N Swarbrick,0,2,4,13,A,7,2012-11-10,Wigan,E0,4,6,5,14,A,8,Wigan_West Brom_2012
106,1,Liverpool,12,1,0,1,1,H Webb,0,0,3,13,D,9,2012-11-11,Chelsea,E0,5,3,4,12,H,7,Chelsea_Liverpool_2012
107,1,Tottenham,16,2,0,1,0,M Oliver,0,1,2,7,H,6,2012-11-11,Man City,E0,2,8,8,16,A,2,Man City_Tottenham_2012
108,1,West Ham,8,0,0,1,0,M Dean,0,1,2,14,A,10,2012-11-11,Newcastle,E0,5,9,11,14,A,4,Newcastle_West Ham_2012
109,1,Tottenham,13,5,1,2,3,H Webb,0,1,2,12,H,6,2012-11-17,Arsenal,E0,4,10,6,13,H,6,Arsenal_Tottenham_2012
110,0,Wigan,9,3,0,0,0,K Friend,0,0,3,11,H,9,2012-11-17,Liverpool,E0,3,11,10,22,D,5,Liverpool_Wigan_2012
111,0,Aston Villa,9,5,0,0,1,J Moss,0,0,1,4,H,10,2012-11-17,Man City,E0,8,8,9,21,H,4,Man City_Aston Villa_2012
112,1,Swansea,7,1,0,2,0,P Dowd,0,0,3,7,A,15,2012-11-17,Newcastle,E0,9,10,5,27,D,4,Newcastle_Swansea_2012
113,0,Man United,10,1,0,0,0,A Taylor,0,0,1,7,H,12,2012-11-17,Norwich,E0,9,5,0,10,D,12,Norwich_Man United_2012
114,1,Southampton,12,1,0,3,0,M Dean,0,2,0,9,A,21,2012-11-17,QPR,E0,15,7,4,13,A,13,QPR_Southampton_2012
115,3,Everton,11,2,0,1,0,M Atkinson,0,1,2,11,H,21,2012-11-17,Reading,E0,11,4,7,12,A,13,Reading_Everton_2012
116,0,Chelsea,7,2,0,1,1,M Oliver,0,1,0,13,H,19,2012-11-17,West Brom,E0,12,6,0,8,D,12,West Brom_Chelsea_2012
117,1,Sunderland,9,1,0,3,0,L Probert,1,0,3,13,A,12,2012-11-18,Fulham,E0,9,13,4,18,D,4,Fulham_Sunderland_2012
118,1,Stoke,8,1,0,1,0,C Foy,0,1,0,9,D,12,2012-11-19,West Ham,E0,6,11,12,16,A,4,West Ham_Stoke_2012
119,1,Arsenal,6,0,0,0,0,L Mason,0,0,0,9,D,13,2012-11-24,Aston Villa,E0,6,8,7,10,D,6,Aston Villa_Arsenal_2012
120,0,Norwich,10,1,0,1,1,M Jones,0,0,3,18,D,8,2012-11-24,Everton,E0,4,9,4,14,H,2,Everton_Norwich_2012
121,1,QPR,6,3,0,1,0,L Probert,0,0,1,10,H,10,2012-11-24,Man United,E0,6,10,9,15,D,7,Man United_QPR_2012
122,1,Fulham,14,1,0,0,1,M Oliver,0,0,1,11,H,8,2012-11-24,Stoke,E0,5,3,7,12,H,2,Stoke_Fulham_2012
123,2,West Brom,12,2,0,4,0,M Dean,0,2,3,15,A,11,2012-11-24,Sunderland,E0,6,12,7,19,A,2,Sunderland_West Brom_2012
124,2,Reading,15,3,0,2,0,H Webb,0,1,0,9,H,16,2012-11-24,Wigan,E0,10,11,9,19,A,5,Wigan_Reading_2012
125,0,Man City,9,0,0,0,0,C Foy,0,0,3,16,D,11,2012-11-25,Chelsea,E0,7,1,6,5,D,11,Chelsea_Man City_2012
126,2,Newcastle,12,2,0,0,1,M Atkinson,0,0,2,14,H,8,2012-11-25,Southampton,E0,3,10,4,17,H,3,Southampton_Newcastle_2012
127,1,Liverpool,6,0,0,0,0,J Moss,0,0,0,10,D,21,2012-11-25,Swansea,E0,14,8,7,17,D,6,Swansea_Liverpool_2012
128,1,West Ham,9,3,0,1,1,A Marriner,0,0,2,10,H,10,2012-11-25,Tottenham,E0,6,13,4,25,H,2,Tottenham_West Ham_2012
129,1,Reading,10,1,0,0,0,L Probert,0,0,0,5,H,11,2012-11-27,Aston Villa,E0,6,7,8,15,D,3,Aston Villa_Reading_2012
130,1,QPR,10,0,0,0,0,A Marriner,0,0,3,15,D,13,2012-11-27,Sunderland,E0,9,8,5,13,D,8,Sunderland_QPR_2012
131,3,Fulham,10,0,0,0,0,A Taylor,0,0,0,11,D,8,2012-11-28,Chelsea,E0,7,13,10,17,D,2,Chelsea_Fulham_2012
132,2,Arsenal,15,1,0,1,1,M Oliver,0,1,1,9,D,12,2012-11-28,Everton,E0,9,10,6,14,D,6,Everton_Arsenal_2012
133,1,West Ham,7,1,0,0,1,M Jones,0,0,1,9,H,9,2012-11-28,Man United,E0,3,13,5,23,H,5,Man United_West Ham_2012
134,1,Norwich,11,1,0,1,1,M Clattenburg,0,1,1,7,D,9,2012-11-28,Southampton,E0,5,2,3,8,D,7,Southampton_Norwich_2012
135,2,Newcastle,12,2,0,1,0,H Webb,0,0,2,12,H,7,2012-11-28,Stoke,E0,6,5,7,11,D,2,Stoke_Newcastle_2012
136,0,West Brom,10,3,0,1,3,L Mason,0,1,4,16,H,6,2012-11-28,Swansea,E0,2,8,5,13,H,2,Swansea_West Brom_2012
137,1,Liverpool,4,2,0,1,2,P Dowd,0,0,2,14,H,14,2012-11-28,Tottenham,E0,9,7,1,14,H,12,Tottenham_Liverpool_2012
138,1,Man City,13,0,0,2,0,M Halsey,0,0,1,12,A,15,2012-11-28,Wigan,E0,6,4,6,9,D,6,Wigan_Man City_2012
139,1,Swansea,11,0,0,2,0,M Clattenburg,0,0,0,9,A,12,2012-12-01,Arsenal,E0,10,8,8,10,D,5,Arsenal_Swansea_2012
140,0,Tottenham,10,0,0,3,0,C Foy,0,0,2,8,A,10,2012-12-01,Fulham,E0,6,2,2,8,D,1,Fulham_Tottenham_2012
141,2,Southampton,10,1,0,0,1,M Oliver,0,0,0,8,H,8,2012-12-01,Liverpool,E0,4,11,10,24,H,4,Liverpool_Southampton_2012
142,2,Everton,16,1,0,1,1,L Probert,0,1,1,12,D,8,2012-12-01,Man City,E0,5,6,5,9,D,2,Man City_Everton_2012
143,1,Aston Villa,5,1,0,1,1,H Webb,0,1,2,6,D,7,2012-12-01,QPR,E0,3,12,11,17,D,4,QPR_Aston Villa_2012
144,1,Man United,10,3,0,4,3,M Halsey,0,4,1,12,A,10,2012-12-01,Reading,E0,5,7,6,10,A,1,Reading_Man United_2012
145,0,Stoke,8,0,0,1,0,K Friend,0,0,3,15,A,6,2012-12-01,West Brom,E0,4,11,5,14,D,5,West Brom_Stoke_2012
146,1,Chelsea,15,3,0,1,0,M Atkinson,0,1,2,6,H,16,2012-12-01,West Ham,E0,9,13,14,16,A,5,West Ham_Chelsea_2012
147,0,Sunderland,11,2,0,1,2,P Dowd,0,1,2,16,H,16,2012-12-02,Norwich,E0,6,5,2,7,H,6,Norwich_Sunderland_2012
148,1,Wigan,12,3,1,0,2,M Jones,0,0,3,14,H,9,2012-12-03,Newcastle,E0,4,8,4,16,H,4,Newcastle_Wigan_2012
149,2,West Brom,11,2,0,0,1,M Jones,0,0,3,12,H,7,2012-12-08,Arsenal,E0,2,7,7,16,H,4,Arsenal_West Brom_2012
150,0,Stoke,8,0,1,0,0,R East,0,0,1,13,D,1,2012-12-08,Aston Villa,E0,0,5,3,9,D,2,Aston Villa_Stoke_2012
151,0,Reading,11,1,0,0,0,J Moss,0,0,0,10,H,6,2012-12-08,Southampton,E0,2,9,7,18,D,4,Southampton_Reading_2012
152,1,Chelsea,11,1,0,3,0,M Halsey,0,2,3,14,A,11,2012-12-08,Sunderland,E0,5,10,11,14,A,1,Sunderland_Chelsea_2012
153,2,Norwich,12,3,0,4,0,H Webb,0,3,1,9,A,10,2012-12-08,Swansea,E0,8,10,6,21,A,2,Swansea_Norwich_2012
154,0,QPR,7,2,0,2,1,P Dowd,0,1,1,11,D,8,2012-12-08,Wigan,E0,4,9,11,14,D,4,Wigan_QPR_2012
155,2,Tottenham,10,2,0,1,0,K Friend,0,0,2,9,H,8,2012-12-09,Everton,E0,6,11,4,17,D,4,Everton_Tottenham_2012
156,4,Man United,11,2,0,3,0,M Atkinson,0,2,3,9,A,8,2012-12-09,Man City,E0,3,11,8,16,A,2,Man City_Man United_2012
157,1,Liverpool,12,2,0,3,2,L Probert,0,1,2,10,A,16,2012-12-09,West Ham,E0,8,6,2,9,H,5,West Ham_Liverpool_2012
158,0,Newcastle,13,2,0,1,1,L Mason,0,0,0,11,H,20,2012-12-10,Fulham,E0,13,7,5,16,H,4,Fulham_Newcastle_2012
159,2,Reading,8,3,0,0,2,N Swarbrick,0,0,1,11,H,12,2012-12-11,Sunderland,E0,5,11,6,16,H,8,Sunderland_Reading_2012
160,1,Aston Villa,4,1,0,3,0,N Swarbrick,0,2,2,11,A,9,2012-12-15,Liverpool,E0,6,17,7,26,A,2,Liverpool_Aston Villa_2012
161,0,Sunderland,13,3,0,1,2,C Foy,0,0,0,10,H,13,2012-12-15,Man United,E0,10,6,9,15,H,9,Man United_Sunderland_2012
162,3,Man City,9,1,0,3,0,A Marriner,0,2,2,16,A,16,2012-12-15,Newcastle,E0,10,8,12,17,A,7,Newcastle_Man City_2012
163,3,Wigan,7,2,0,1,1,L Probert,0,0,1,4,H,12,2012-12-15,Norwich,E0,6,10,7,16,H,3,Norwich_Wigan_2012
164,1,Fulham,10,2,0,1,0,M Atkinson,0,0,2,14,H,6,2012-12-15,QPR,E0,3,9,3,19,D,3,QPR_Fulham_2012
165,1,Everton,11,1,0,1,0,M Halsey,0,1,0,13,D,9,2012-12-15,Stoke,E0,5,8,4,14,A,8,Stoke_Everton_2012
166,2,Swansea,12,1,0,0,0,M Dean,0,0,3,8,H,4,2012-12-16,Tottenham,E0,0,16,9,24,D,3,Tottenham_Swansea_2012
167,3,West Ham,12,0,0,0,0,P Dowd,0,0,3,9,D,10,2012-12-16,West Brom,E0,2,10,8,19,D,2,West Brom_West Ham_2012
168,1,Arsenal,8,2,0,5,0,A Taylor,0,3,1,4,A,25,2012-12-17,Reading,E0,17,5,3,7,A,7,Reading_Arsenal_2012
169,1,Fulham,13,4,0,0,2,M Clattenburg,0,0,2,6,H,7,2012-12-22,Liverpool,E0,6,12,8,22,H,2,Liverpool_Fulham_2012
170,2,Reading,11,1,0,0,0,M Dean,0,0,3,15,H,6,2012-12-22,Man City,E0,1,10,12,17,D,3,Man City_Reading_2012
171,3,QPR,9,1,0,0,0,K Friend,0,0,2,16,H,5,2012-12-22,Newcastle,E0,4,8,10,18,D,3,Newcastle_QPR_2012
172,0,Sunderland,11,0,0,1,0,H Webb,0,1,3,15,A,10,2012-12-22,Southampton,E0,6,7,8,13,A,5,Southampton_Sunderland_2012
173,2,Stoke,8,0,0,0,0,L Mason,0,0,5,11,D,4,2012-12-22,Tottenham,E0,2,14,11,21,D,4,Tottenham_Stoke_2012
174,1,Norwich,14,2,0,1,1,M Atkinson,0,1,1,9,H,10,2012-12-22,West Brom,E0,4,8,6,12,D,5,West Brom_Norwich_2012
175,1,Everton,12,1,1,2,1,A Taylor,1,0,0,8,A,15,2012-12-22,West Ham,E0,8,5,3,6,H,5,West Ham_Everton_2012
176,1,Arsenal,14,0,0,1,0,J Moss,0,0,1,8,A,10,2012-12-22,Wigan,E0,8,5,4,13,D,4,Wigan_Arsenal_2012
177,0,Aston Villa,6,8,0,0,3,P Dowd,0,0,0,11,H,7,2012-12-23,Chelsea,E0,4,18,8,24,H,4,Chelsea_Aston Villa_2012
