,WHD,IWH,LBA,B365AH,SBH,SBA,BWD,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,BWA,LBAHH,BWH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
317,3.3,1.6,5.0,-0.75,1.67,5.25,3.4,-0.75,5.0,5.5,1.62,5.0,3.4,1.66,1.7,2.02,1.61,5.0,1.82,1.65,2.1,4.6,1.95,1.65,3.4,1.9,2.0,2.05,-0.75,1.65,3.4,3.25,3.46,1.85,Everton,Crystal Palace,Everton_Crystal Palace_2004
318,3.2,1.9,3.2,-0.25,2.1,3.4,3.1,-0.5,3.2,3.4,2.0,3.25,3.25,2.1,1.7,1.84,2.0,3.2,2.0,2.15,2.1,3.5,2.05,2.1,3.2,1.75,2.15,2.0,-0.25,1.71,3.1,3.2,3.2,1.75,Tottenham,Newcastle,Tottenham_Newcastle_2004
319,3.2,1.85,3.75,-0.5,1.91,4.0,3.1,-0.5,3.75,4.33,1.8,3.85,3.1,1.9,1.65,1.9,1.83,4.5,1.94,1.8,2.2,3.8,1.76,1.9,3.25,1.925,1.975,2.05,-0.5,1.65,3.0,3.25,3.25,1.9,Birmingham,Portsmouth,Birmingham_Portsmouth_2004
320,3.2,2.3,2.38,-0.25,2.4,2.8,3.1,-0.25,2.62,2.87,2.6,2.75,3.2,2.4,1.75,1.78,2.3,2.9,2.06,2.3,2.05,2.7,1.75,2.4,3.25,2.15,1.75,2.0,-0.25,1.71,3.0,3.2,3.2,2.05,Charlton,Bolton,Charlton_Bolton_2004
321,3.2,1.9,3.0,-0.5,2.0,3.5,3.25,-0.5,3.2,3.75,2.1,3.5,3.2,2.0,1.66,1.86,2.0,3.75,1.98,1.9,2.15,3.5,1.69,2.0,3.4,2.05,1.85,2.05,-0.5,1.65,3.1,3.2,3.25,2.0,Crystal Palace,Norwich,Crystal Palace_Norwich_2004
322,3.2,2.2,2.5,-0.25,2.3,3.0,3.2,-0.25,2.75,3.0,2.4,3.0,3.25,2.3,1.7,1.88,2.25,3.2,1.96,2.1,2.1,2.9,1.9,2.25,3.2,1.975,1.925,2.0,-0.25,1.71,3.0,3.25,3.2,1.9,Fulham,Man City,Fulham_Man City_2004
323,3.3,1.8,4.33,-0.75,1.8,4.33,3.5,-0.75,3.75,4.5,1.67,4.0,3.25,1.83,1.6,1.78,1.8,5.25,2.06,1.6,2.3,3.8,1.85,1.8,3.4,2.075,1.825,2.05,-0.5,1.65,3.1,3.4,3.45,1.8,Liverpool,Tottenham,Liverpool_Tottenham_2004
324,3.2,2.2,2.75,-0.25,2.25,3.1,3.2,-0.25,2.87,3.25,2.2,3.1,3.2,2.2,1.7,2.0,2.15,3.2,1.84,2.1,2.1,2.9,1.98,2.2,3.2,1.85,2.05,2.0,-0.25,1.71,3.0,3.25,3.2,1.82,Southampton,Aston Villa,Southampton_Aston Villa_2004
325,3.5,1.6,5.0,-0.75,1.62,5.5,3.2,-0.75,5.0,5.5,1.57,5.25,3.6,1.61,1.8,1.88,1.57,5.0,1.96,1.7,2.0,4.6,1.9,1.62,3.6,1.975,1.925,1.95,-0.75,1.75,3.4,3.5,3.5,1.9,Bolton,Southampton,Bolton_Southampton_2004
326,3.4,1.75,3.6,-0.5,1.8,4.33,3.3,-0.5,4.2,4.33,1.83,4.5,3.3,1.83,1.8,2.02,1.7,4.75,1.82,1.7,2.0,4.0,1.7,1.75,3.4,1.875,2.025,2.0,-0.75,1.71,3.2,3.25,3.35,2.05,Middlesbrough,Fulham,Middlesbrough_Fulham_2004
327,3.3,1.8,4.5,-0.5,1.91,4.0,3.1,-0.5,3.6,4.33,1.67,3.85,3.1,1.9,1.8,1.9,1.83,4.0,1.94,1.9,2.0,3.8,1.76,1.9,3.25,2.0,1.9,1.95,-0.5,1.75,3.1,3.25,3.25,1.9,Aston Villa,Charlton,Aston Villa_Charlton_2004
328,3.3,1.8,4.0,-0.5,1.85,4.0,3.25,-0.5,3.3,4.0,1.73,3.75,3.3,1.9,1.8,1.88,1.9,3.75,1.96,1.9,2.0,3.7,1.77,1.9,3.4,2.0,1.9,1.9,-0.5,1.79,3.2,3.4,3.35,1.9,Blackburn,Crystal Palace,Blackburn_Crystal Palace_2004
329,3.2,2.0,3.0,-0.25,2.05,3.6,3.2,-0.25,3.5,3.5,2.1,3.5,3.2,2.1,1.7,2.02,1.9,3.6,1.82,1.95,2.1,3.2,2.0,2.0,3.2,1.825,2.075,1.95,-0.25,1.75,3.1,3.2,3.25,1.8,Chelsea,Arsenal,Chelsea_Arsenal_2004
330,3.3,3.6,1.83,0.5,3.75,1.91,3.2,0.5,1.83,1.9,3.75,1.95,3.3,4.0,1.7,1.86,3.6,1.95,1.98,3.6,2.1,1.85,1.95,3.6,3.4,2.025,1.875,2.0,0.5,1.71,3.1,3.2,3.3,1.72,Everton,Man United,Everton_Man United_2004
331,3.3,1.85,3.4,-0.25,2.0,3.6,3.15,-0.25,3.3,3.75,1.91,3.65,3.2,2.0,1.66,2.08,1.9,3.5,1.76,2.0,2.15,3.6,2.0,1.95,3.3,1.775,2.125,2.05,-0.25,1.65,3.1,3.25,3.25,1.8,Man City,Birmingham,Man City_Birmingham_2004
332,3.3,2.5,2.5,0.0,2.4,2.7,3.2,0.0,2.5,2.62,2.4,2.65,3.4,2.5,1.9,2.02,2.37,2.9,1.82,2.25,1.9,2.5,2.0,2.4,3.4,1.85,2.05,1.85,0.0,1.85,3.0,3.25,3.35,1.8,Norwich,Newcastle,Norwich_Newcastle_2004
333,3.3,3.2,2.2,0.25,3.2,2.2,3.2,0.25,2.05,2.2,2.75,2.15,3.25,3.2,1.75,1.86,3.0,2.1,1.98,3.2,2.05,2.0,1.8,3.15,3.2,2.049,1.85,2.0,0.25,1.7,3.1,3.25,3.25,2.0,Portsmouth,Liverpool,Portsmouth_Liverpool_2004
334,3.4,1.65,4.33,-0.75,1.7,5.0,3.2,-0.75,4.0,5.5,1.67,4.5,3.4,1.66,1.95,1.82,1.72,4.3,2.02,1.8,1.85,4.4,1.8,1.75,3.4,2.025,1.875,1.9,-0.75,1.79,3.3,3.4,3.35,2.0,Tottenham,West Brom,Tottenham_West Brom_2004
335,3.2,2.2,2.75,-0.25,2.3,2.9,3.2,-0.25,2.75,2.87,2.25,2.9,3.25,2.37,1.65,1.78,2.25,2.9,2.06,2.25,2.2,2.9,2.0,2.35,3.3,2.1,1.8,2.05,0.0,1.65,3.0,3.2,3.2,1.73,Aston Villa,Bolton,Aston Villa_Bolton_2004
336,3.2,2.2,2.8,-0.25,2.25,3.0,3.1,-0.25,2.62,3.0,2.2,3.0,3.25,2.3,1.65,1.86,2.3,2.9,1.98,2.3,2.2,2.9,1.8,2.3,3.3,2.025,1.875,2.05,-0.25,1.65,3.0,3.2,3.2,2.0,Blackburn,Man City,Blackburn_Man City_2004
337,5.0,1.3,10.0,-1.25,1.25,11.0,5.5,-1.5,9.5,10.0,1.25,11.0,5.0,1.28,1.8,1.74,1.22,12.0,2.1,1.2,2.0,8.0,1.85,1.28,5.25,1.95,1.95,1.85,-1.25,1.85,4.2,4.5,4.75,1.95,Chelsea,Fulham,Chelsea_Fulham_2004
338,3.5,3.2,1.91,0.5,3.75,1.91,3.2,0.5,1.8,1.9,3.4,1.95,3.5,3.75,1.7,1.94,3.5,1.85,1.9,4.0,2.1,2.0,1.95,3.6,3.4,1.975,1.925,2.0,0.5,1.71,3.1,3.25,3.4,1.75,Crystal Palace,Liverpool,Crystal Palace_Liverpool_2004
339,3.3,1.6,5.0,-0.75,1.62,5.5,3.35,-0.75,5.0,5.5,1.62,5.0,3.4,1.66,1.65,1.92,1.61,4.75,1.92,1.7,2.2,4.6,1.9,1.7,3.6,1.925,1.975,2.05,-0.75,1.65,3.4,3.25,3.4,1.9,Everton,Birmingham,Everton_Birmingham_2004
340,3.4,1.9,3.2,-0.5,1.85,4.0,3.2,-0.5,3.6,4.0,2.0,3.8,3.3,1.9,1.75,1.82,1.8,4.3,2.02,1.8,2.05,3.5,1.75,1.95,3.4,2.1,1.8,1.95,-0.5,1.75,3.1,3.2,3.25,1.95,Middlesbrough,West Brom,Middlesbrough_West Brom_2004
341,3.5,2.2,2.75,-0.25,2.2,3.0,3.2,-0.25,2.87,3.0,2.2,3.1,3.4,2.25,1.85,2.02,2.05,3.0,1.82,2.2,1.95,2.8,1.95,2.2,3.4,1.85,2.05,1.85,-0.25,1.85,3.1,3.25,3.3,1.85,Norwich,Charlton,Norwich_Charlton_2004
342,4.5,1.33,8.0,-1.25,1.36,8.5,4.0,-1.25,7.5,8.5,1.29,8.5,4.5,1.36,1.95,1.96,1.3,9.0,1.88,1.35,1.85,7.5,1.9,1.35,4.33,1.925,1.975,1.79,-1.25,1.9,4.0,4.5,4.4,1.9,Man United,Newcastle,Man United_Newcastle_2004
343,3.3,2.1,2.75,-0.25,2.2,3.1,3.25,-0.25,3.0,3.1,2.2,3.2,3.25,2.25,1.7,1.9,2.05,3.4,1.94,2.0,2.1,3.0,1.9,2.2,3.25,2.025,1.875,1.85,-0.25,1.85,3.1,3.25,3.2,1.9,Portsmouth,Southampton,Portsmouth_Southampton_2004
344,3.6,1.45,6.0,,1.5,7.0,3.75,,6.5,7.0,1.5,7.25,3.75,1.5,2.0,,1.44,7.0,,1.45,1.8,5.4,2.0,1.47,3.75,,,1.79,-1.0,1.9,3.8,3.4,3.75,1.8,Arsenal,Tottenham,Arsenal_Tottenham_2004
345,3.5,1.9,3.2,-0.5,2.1,3.4,3.15,-0.5,3.2,3.5,2.0,3.4,3.25,2.1,1.53,1.78,1.9,3.5,2.06,2.0,2.4,3.5,2.0,2.1,3.25,2.05,1.85,2.15,-0.25,1.6,3.1,3.2,3.25,1.8,West Brom,Blackburn,West Brom_Blackburn_2004
346,3.3,2.1,3.4,-0.25,2.2,3.1,3.2,-0.25,3.25,3.1,1.91,3.15,3.25,2.25,2.05,2.04,1.95,3.0,1.8,2.2,1.75,3.1,2.0,2.2,3.25,1.85,2.05,1.95,-0.25,1.75,3.0,3.25,3.25,1.8,Newcastle,Middlesbrough,Newcastle_Middlesbrough_2004
347,3.1,2.0,3.0,-0.25,2.2,3.2,3.2,-0.25,3.2,3.25,2.1,3.25,3.2,2.2,1.57,2.02,2.05,3.2,1.82,2.1,2.35,3.2,2.0,2.15,3.2,1.825,2.075,2.15,-0.25,1.6,3.1,3.2,3.15,1.8,Birmingham,Blackburn,Birmingham_Blackburn_2004
348,3.3,3.2,1.91,0.25,3.75,2.0,3.35,0.5,1.83,2.0,3.5,1.95,3.2,3.75,1.66,2.12,3.6,1.8,1.72,4.0,2.15,2.0,1.95,3.65,3.2,2.0,1.9,2.0,0.5,1.71,3.1,3.2,3.3,1.73,Bolton,Chelsea,Bolton_Chelsea_2004
349,3.1,2.5,2.25,0.0,2.8,2.4,3.1,0.0,2.37,2.5,2.75,2.4,3.2,2.75,1.65,1.92,2.62,2.25,1.92,3.0,2.2,2.5,1.9,2.75,3.25,1.95,1.95,2.05,0.0,1.65,3.0,3.2,3.2,1.9,Fulham,Everton,Fulham_Everton_2004
350,3.4,1.8,5.0,-0.75,1.7,5.0,3.4,-0.75,4.2,5.0,1.57,4.5,3.4,1.72,1.8,1.74,1.7,5.5,2.1,1.6,2.0,3.8,1.82,1.73,3.4,2.15,1.75,1.95,-0.75,1.75,3.1,3.5,3.4,1.98,Liverpool,Middlesbrough,Liverpool_Middlesbrough_2004
351,3.3,1.7,4.33,-0.5,1.83,4.33,3.2,-0.5,3.75,5.0,1.73,4.25,3.4,1.72,1.66,2.08,1.8,4.3,1.76,1.8,2.15,4.2,1.86,1.8,3.25,1.825,2.075,2.0,-0.5,1.71,3.2,3.2,3.3,1.8,Man City,Portsmouth,Man City_Portsmouth_2004
352,3.4,1.9,3.75,-0.5,1.83,4.2,3.2,-0.5,3.6,4.33,1.73,4.0,3.3,1.83,1.95,1.92,1.8,4.3,1.92,1.8,1.85,3.5,1.81,1.85,3.4,1.95,1.95,1.85,-0.5,1.85,3.1,3.5,3.3,1.85,Newcastle,Crystal Palace,Newcastle_Crystal Palace_2004
353,3.3,2.1,3.0,-0.5,2.05,3.5,3.2,-0.5,2.8,3.5,2.1,3.4,3.4,2.0,1.85,1.86,2.15,3.2,1.98,2.1,1.95,3.1,1.67,2.0,3.25,2.05,1.85,1.9,-0.5,1.79,3.0,3.2,3.3,2.0,Southampton,Norwich,Southampton_Norwich_2004
354,3.5,4.4,1.57,0.75,5.0,1.67,3.4,0.75,1.57,1.61,5.0,1.65,3.4,6.0,1.8,1.82,5.0,1.7,2.02,4.5,2.0,1.65,1.82,5.0,3.6,2.05,1.85,1.9,0.75,1.79,3.3,3.5,3.5,1.98,Charlton,Man United,Charlton_Man United_2004
355,3.3,1.85,3.2,-0.5,1.91,4.0,3.15,-0.5,3.6,4.0,2.0,3.7,3.3,1.9,1.7,1.84,1.83,3.5,2.0,2.0,2.1,3.6,1.73,1.95,3.25,2.025,1.875,2.0,-0.5,1.71,3.1,3.2,3.25,1.95,Tottenham,Aston Villa,Tottenham_Aston Villa_2004
356,3.5,4.4,1.5,0.75,5.0,1.67,3.45,,1.57,1.66,5.5,1.67,3.6,5.0,1.7,,5.0,1.6,,5.3,2.1,1.65,1.67,4.85,3.6,1.925,1.975,1.95,0.5,1.75,3.3,3.6,3.5,2.03,West Brom,Arsenal,West Brom_Arsenal_2004
357,3.1,2.0,3.0,-0.25,2.2,3.2,3.1,-0.25,2.87,2.75,2.1,3.0,3.4,2.2,,1.98,2.2,3.0,1.786,2.25,,3.2,1.56,2.2,3.2,1.9,2.0,,-0.5,,3.1,3.2,3.25,2.2,Fulham,Newcastle,Fulham_Newcastle_2004
358,3.3,2.2,2.8,-0.25,2.3,3.0,3.2,-0.25,2.7,2.87,2.2,3.0,3.25,2.37,1.65,1.82,2.2,3.0,2.02,2.2,2.05,2.8,1.85,2.25,3.2,2.0,1.9,2.0,-0.25,1.71,3.1,3.2,3.2,1.95,Aston Villa,Man City,Aston Villa_Man City_2004
359,3.1,1.85,3.5,-0.25,2.0,3.6,3.1,-0.5,3.5,3.4,1.91,3.6,3.25,2.1,1.66,1.98,1.95,3.6,1.86,2.0,2.15,3.6,2.05,2.0,3.25,1.775,2.125,2.05,-0.25,1.65,3.1,3.2,3.2,1.75,Blackburn,Fulham,Blackburn_Fulham_2004
360,4.5,1.33,10.0,-1.25,1.3,10.0,4.5,1.28,8.0,10.0,1.25,9.5,5.0,1.28,1.85,2.18,1.28,9.0,1.7,1.3,1.95,7.5,1.9,1.29,4.75,1.925,1.975,1.85,-1.25,1.85,4.0,4.5,4.75,1.9,Chelsea,Charlton,Chelsea_Charlton_2004
361,3.1,2.2,2.75,-0.25,2.2,3.1,3.2,-0.25,3.1,3.0,2.2,3.1,3.4,2.2,1.9,1.9,2.1,3.0,1.94,2.2,1.9,2.9,1.95,2.2,3.25,1.95,1.95,1.85,-0.25,1.85,3.0,3.25,3.2,1.85,Crystal Palace,Southampton,Crystal Palace_Southampton_2004
362,3.3,1.55,5.0,-0.75,1.7,5.0,3.2,-0.75,5.0,5.0,1.62,5.0,3.4,1.72,1.65,1.8,1.61,4.3,2.04,1.8,2.2,4.8,1.8,1.7,3.4,2.05,1.85,2.0,-0.75,1.71,3.5,3.25,3.3,2.0,Everton,Newcastle,Everton_Newcastle_2004
363,4.5,1.3,8.0,-1.5,1.29,9.5,4.5,-1.5,7.5,9.0,1.25,9.0,5.0,1.3,2.0,1.92,1.3,9.0,1.92,1.3,1.8,8.0,,1.3,5.0,2.025,1.875,1.71,,2.0,4.2,5.0,4.75,,Man United,West Brom,Man United_West Brom_2004
364,3.2,2.1,2.8,-0.25,2.2,3.2,3.2,-0.25,2.8,3.1,2.2,3.1,3.2,2.25,1.66,1.86,2.2,3.3,1.98,2.05,2.15,3.1,1.8,2.2,3.2,2.05,1.85,2.0,-0.25,1.71,3.0,3.2,3.2,2.0,Middlesbrough,Tottenham,Middlesbrough_Tottenham_2004
365,3.5,1.7,3.5,-0.5,1.83,4.0,3.4,-0.5,3.5,3.75,1.91,3.9,3.5,1.9,1.85,1.92,1.8,3.7,1.92,1.85,1.95,4.0,1.82,1.85,3.5,1.875,2.025,1.9,-0.5,1.79,3.3,3.2,3.4,1.85,Norwich,Birmingham,Norwich_Birmingham_2004
366,3.2,2.7,2.2,0.25,2.9,2.3,3.2,0.25,2.3,2.4,2.75,2.3,3.4,2.75,1.8,1.96,2.62,2.35,1.88,2.75,2.0,2.3,2.0,2.8,3.3,1.875,2.025,1.95,0.25,1.75,3.0,3.25,3.3,1.8,Portsmouth,Bolton,Portsmouth_Bolton_2004
367,3.5,1.7,4.5,-0.75,1.75,4.6,3.2,-0.75,3.8,5.0,1.67,4.8,3.4,1.72,1.75,1.76,1.72,4.3,2.08,1.8,2.05,4.2,1.8,1.71,3.4,2.1,1.8,1.95,-0.75,1.75,3.2,3.25,3.35,2.0,Arsenal,Liverpool,Arsenal_Liverpool_2004
368,3.2,2.3,2.75,-0.25,2.3,3.0,3.2,,3.0,3.2,2.25,2.7,3.25,2.2,1.65,,2.1,2.7,,2.4,2.2,2.9,1.85,2.4,3.2,2.05,1.85,2.0,-0.25,1.71,2.8,3.2,3.2,1.95,Man United,Chelsea,Man United_Chelsea_2004
369,3.75,1.45,6.0,-0.75,1.57,6.0,3.45,,6.0,5.5,1.5,6.0,3.6,1.61,1.8,,1.44,6.0,,1.55,2.0,5.4,2.0,1.55,3.6,1.875,2.025,1.9,-0.75,1.79,3.8,3.4,3.45,1.8,Arsenal,Everton,Arsenal_Everton_2004
370,3.3,3.2,1.91,0.25,3.75,1.91,3.25,0.25,1.95,2.0,3.25,2.05,3.5,3.4,1.75,1.72,3.25,1.9,2.12,3.7,2.05,2.0,1.95,3.25,3.4,2.15,1.75,1.95,0.5,1.71,3.1,3.4,3.4,1.72,Birmingham,Arsenal,Birmingham_Arsenal_2004
371,3.3,1.9,3.2,-0.5,1.85,4.0,3.25,-0.5,3.3,4.0,2.0,3.65,3.4,1.9,1.75,1.94,1.9,3.4,1.9,2.0,2.05,3.5,1.73,1.95,3.4,1.95,1.95,1.95,-0.5,1.71,3.1,3.2,3.3,1.95,Bolton,Everton,Bolton_Everton_2004
372,3.4,,2.25,0.5,2.88,2.2,3.45,0.25,2.25,2.2,2.6,2.25,3.5,3.0,1.9,1.8,2.6,2.2,2.04,2.8,1.9,,2.25,2.75,3.6,1.75,2.15,1.85,0.5,1.79,,3.4,3.5,1.54,Charlton,Crystal Palace,Charlton_Crystal Palace_2004
373,3.4,,2.25,0.25,2.88,2.2,3.4,0.25,2.25,2.3,2.75,2.25,3.5,2.8,1.95,1.9,2.6,2.25,1.94,2.75,1.85,,1.9,2.8,3.6,1.95,1.95,1.85,0.25,1.79,,3.2,3.45,1.9,Fulham,Norwich,Fulham_Norwich_2004
374,3.3,1.7,5.0,-0.75,1.67,5.5,3.45,-0.75,4.33,5.5,1.57,5.0,3.4,1.66,1.75,2.02,1.7,6.0,1.82,1.55,2.05,4.2,2.0,1.67,3.4,1.85,2.0,1.9,-0.75,1.75,3.2,3.5,3.4,1.8,Liverpool,Aston Villa,Liverpool_Aston Villa_2004
375,3.1,1.9,3.4,-0.25,2.0,3.75,3.2,-0.25,3.5,3.6,2.0,3.5,3.1,2.1,1.7,2.08,1.95,3.2,1.76,2.1,2.1,3.5,1.67,2.05,3.2,1.8,2.1,2.0,-0.5,1.65,3.1,3.0,3.2,2.05,Man City,Middlesbrough,Man City_Middlesbrough_2004
376,3.4,3.2,1.8,0.25,3.2,2.1,3.2,0.25,2.1,2.2,3.6,2.15,3.25,3.2,1.7,1.78,2.8,1.95,2.06,3.6,2.1,2.1,2.15,3.0,3.4,2.1,1.8,1.95,0.5,1.71,2.9,3.4,3.4,1.59,Newcastle,Chelsea,Newcastle_Chelsea_2004
377,3.4,2.0,2.38,-0.25,2.3,2.62,3.5,0.0,2.5,2.62,2.38,2.65,3.6,2.37,1.95,1.98,2.3,2.45,1.86,2.45,1.85,2.9,1.75,2.3,3.75,2.1,1.8,1.83,-0.25,1.83,3.4,3.5,3.6,2.05,Southampton,Man United,Southampton_Man United_2004
378,3.6,1.4,7.0,-0.75,1.57,6.0,3.4,-0.75,5.5,6.5,1.4,6.0,3.5,1.57,1.95,2.08,1.5,5.0,1.76,1.65,1.85,6.0,2.0,1.57,3.6,1.85,2.05,1.85,-0.75,1.79,3.9,3.75,3.5,1.8,Tottenham,Blackburn,Tottenham_Blackburn_2004
379,3.6,1.45,4.33,-1.0,1.57,5.5,3.4,-1.0,4.5,6.0,1.62,5.5,3.75,1.57,1.9,1.84,1.6,5.0,2.0,1.65,1.9,5.0,1.8,1.6,3.75,2.05,1.85,1.85,-1.0,1.79,4.0,3.6,3.55,2.0,West Brom,Portsmouth,West Brom_Portsmouth_2004
