,WHD,IWH,LBA,B365AH,SBH,SBA,SOA,LBAH,WHA,B365A,LBH,GBA,B365D,B365H,B365<2.5,LBAHA,WHH,SOH,SOD,LBAHH,B365>2.5,IWA,GBAHA,GBH,SBD,B365AHH,B365AHA,GB>2.5,GBAH,GB<2.5,IWD,LBD,GBD,GBAHH,HomeTeam,AwayTeam,idGame
263,3.25,4.0,1.727,0.5,4.33,1.72,1.73,0.5,1.72,1.833,4.0,1.8,3.3,4.333,1.9,1.9,4.2,4.33,3.25,1.95,1.9,1.75,1.8,4.4,3.25,2.0,1.9,1.75,0.5,1.95,3.2,3.4,3.35,1.9,Man City,Chelsea,Man City_Chelsea_2003
264,3.2,3.2,2.25,0.25,3.0,2.1,2.2,0.25,1.9,2.2,2.75,2.2,3.25,3.2,1.8,1.8,3.5,3.4,3.0,2.05,2.0,2.0,1.85,3.2,3.25,1.975,1.925,1.79,0.25,1.9,3.1,3.2,3.2,2.0,Leeds,Liverpool,Leeds_Liverpool_2003
265,3.2,3.2,2.1,0.25,3.0,2.1,2.2,0.25,2.2,2.2,3.0,2.2,3.25,3.2,1.85,1.85,2.8,2.8,3.25,2.0,1.95,2.1,1.9,3.2,3.25,1.95,1.95,1.85,0.25,1.85,3.0,3.2,3.2,1.95,Portsmouth,Newcastle,Portsmouth_Newcastle_2003
266,3.1,2.0,3.0,-0.25,2.1,3.0,3.3,-0.25,3.1,3.4,2.1,3.25,3.25,2.1,,1.9,2.1,2.1,3.3,1.95,,3.2,2.2,2.15,3.25,2.0,1.9,1.95,0.0,1.75,3.1,3.2,3.25,1.6,Birmingham,Middlesbrough,Birmingham_Middlesbrough_2003
267,3.2,2.0,3.2,-0.25,2.0,3.25,3.8,-0.25,3.2,3.2,2.0,3.4,3.25,2.1,1.8,1.95,2.0,1.95,3.25,1.9,2.0,3.3,2.0,2.1,3.25,1.925,1.975,1.85,-0.25,1.85,3.0,3.2,3.2,1.85,Birmingham,Bolton,Birmingham_Bolton_2003
268,3.25,2.1,3.2,-0.25,2.1,3.0,3.2,-0.25,2.75,2.8,2.0,3.0,3.25,2.2,1.8,1.95,2.2,2.2,3.2,1.9,2.0,3.1,1.95,2.25,3.25,1.85,2.05,2.0,-0.25,1.71,3.0,3.2,3.3,1.9,Middlesbrough,Tottenham,Middlesbrough_Tottenham_2003
269,3.4,1.5,6.0,-1.0,1.5,6.0,7.0,-1.0,5.5,6.5,1.444,6.5,3.5,1.571,1.95,2.1,1.53,1.5,3.75,1.75,1.85,5.0,1.6,1.53,3.6,1.9,2.0,1.75,-1.25,1.95,3.7,3.75,3.65,2.2,Birmingham,Leicester,Birmingham_Leicester_2003
270,3.4,4.6,1.5,1.0,6.0,1.53,1.5,0.75,1.5,1.533,6.0,1.57,3.75,6.5,2.0,1.75,6.0,7.0,3.75,2.1,1.8,1.6,1.57,6.0,3.4,1.8,2.1,1.71,0.5,2.0,3.4,3.4,3.6,2.25,Blackburn,Arsenal,Blackburn_Arsenal_2003
271,3.3,4.0,1.727,0.75,4.33,1.73,1.67,0.5,1.66,1.727,4.333,1.73,3.6,4.5,1.9,1.8,4.5,5.0,3.6,2.05,1.9,1.75,1.73,4.75,3.25,1.8,2.1,1.79,0.5,1.9,3.2,3.2,3.4,1.98,Bolton,Chelsea,Bolton_Chelsea_2003
272,3.2,2.1,3.0,-0.25,2.1,3.0,3.1,-0.25,3.0,3.2,2.1,3.15,3.25,2.2,1.8,1.9,2.1,2.2,3.25,1.95,2.0,3.1,1.92,2.2,3.25,1.95,1.95,1.9,-0.25,1.79,3.0,3.2,3.2,1.92,Charlton,Middlesbrough,Charlton_Middlesbrough_2003
273,3.2,1.7,4.333,-0.75,1.67,4.5,5.5,-0.75,4.33,5.0,1.727,4.7,3.4,1.727,1.8,1.9,1.72,1.67,3.3,1.95,2.0,4.2,1.85,1.75,3.4,2.05,1.85,1.79,-0.75,1.9,3.2,3.2,3.4,2.0,Everton,Portsmouth,Everton_Portsmouth_2003
274,3.4,1.8,3.75,-0.5,1.85,3.75,4.33,-0.5,4.0,4.333,1.8,4.0,3.3,1.833,1.8,1.8,1.72,1.8,3.4,2.05,2.0,3.8,2.05,1.85,3.25,2.05,1.85,1.79,-0.25,1.9,3.1,3.25,3.4,1.7,Fulham,Leeds,Fulham_Leeds_2003
275,3.4,4.2,1.8,0.5,4.0,1.8,1.8,0.5,1.72,1.909,4.0,1.8,3.25,4.0,1.95,1.9,4.0,4.33,3.4,1.95,1.85,1.7,1.8,4.33,3.2,2.0,1.9,1.71,0.5,2.0,3.2,3.2,3.4,1.9,Man City,Man United,Man City_Man United_2003
276,3.2,2.7,2.375,0.25,2.62,2.38,2.38,0.25,2.25,2.375,2.6,2.4,3.25,2.875,1.8,2.0,2.75,2.88,3.2,1.85,2.0,2.3,2.4,2.8,3.2,1.8,2.1,1.9,0.5,1.79,3.0,3.2,3.25,1.5,Southampton,Liverpool,Southampton_Liverpool_2003
277,3.1,2.5,2.6,0.0,2.4,2.6,2.8,0.0,2.6,2.7,2.375,2.7,3.25,2.5,1.95,1.9,2.4,2.4,3.25,1.95,1.85,2.5,1.6,2.5,3.2,1.95,1.95,1.75,-0.25,1.95,3.0,3.2,3.2,2.2,Tottenham,Newcastle,Tottenham_Newcastle_2003
278,3.1,2.5,2.6,0.0,2.5,2.6,2.62,0.0,2.6,2.5,2.375,2.6,3.25,2.7,1.8,1.9,2.4,2.5,3.3,1.95,2.0,2.5,1.6,2.6,3.0,1.975,1.925,1.85,-0.25,1.85,3.0,3.2,3.2,2.2,Wolves,Aston Villa,Wolves_Aston Villa_2003
279,3.5,1.45,7.0,-1.0,1.44,6.5,8.0,-1.0,7.0,7.5,1.4,8.0,4.0,1.44,1.85,2.05,1.44,1.44,3.75,1.8,1.95,5.4,1.65,1.45,3.75,2.025,1.825,1.79,-1.25,1.9,3.8,3.75,3.75,2.15,Liverpool,Portsmouth,Liverpool_Portsmouth_2003
280,5.0,1.25,11.0,-1.5,1.2,10.0,12.0,-1.5,9.5,13.0,1.2,11.0,5.5,1.222,2.05,1.9,1.22,1.22,5.5,1.95,1.75,9.0,2.05,1.25,5.5,1.975,1.925,1.65,-1.25,2.05,4.5,5.0,5.25,1.7,Arsenal,Bolton,Arsenal_Bolton_2003
281,3.3,1.85,4.5,-0.5,1.8,4.0,4.33,-0.5,3.75,4.5,1.667,4.25,3.4,1.8,1.85,2.0,1.8,1.8,3.4,1.85,1.95,3.6,2.3,1.85,3.25,1.85,2.05,1.85,-0.25,1.85,3.1,3.25,3.25,1.55,Aston Villa,Blackburn,Aston Villa_Blackburn_2003
282,3.6,1.45,7.0,-1.0,1.4,7.5,8.0,-1.0,6.5,7.5,1.4,7.5,4.0,1.444,1.9,2.05,1.44,1.44,3.75,1.8,1.9,5.4,1.75,1.44,3.75,1.825,2.075,1.79,-1.25,1.9,3.8,3.75,4.0,2.0,Chelsea,Fulham,Chelsea_Fulham_2003
283,3.0,2.4,2.6,0.0,2.4,2.6,2.8,0.0,2.7,2.7,2.375,2.72,3.25,2.5,1.8,2.0,2.37,2.4,3.25,1.85,2.0,2.7,1.6,2.5,3.2,1.9,2.0,1.85,-0.25,1.85,2.9,3.2,3.2,2.2,Leicester,Everton,Leicester_Everton_2003
284,3.75,1.35,8.0,-1.25,1.36,7.5,10.0,-1.25,8.0,9.0,1.364,8.5,4.333,1.364,1.9,2.1,1.36,1.3,4.75,1.75,1.9,7.0,2.3,1.4,4.0,1.8,2.1,1.79,-1.0,1.9,4.0,3.75,4.0,1.55,Liverpool,Wolves,Liverpool_Wolves_2003
285,3.6,1.37,7.0,-1.25,1.4,7.5,6.5,-1.25,6.5,7.5,1.4,7.5,4.0,1.444,2.05,1.85,1.44,1.44,4.2,2.0,1.75,6.5,1.95,1.44,3.75,2.075,1.825,1.65,-1.0,2.05,3.9,3.75,4.0,1.8,Man United,Tottenham,Man United_Tottenham_2003
286,3.1,2.3,3.2,-0.25,2.1,3.0,3.2,-0.25,2.8,3.25,2.0,3.2,3.2,2.2,1.66,2.0,2.25,2.2,3.2,1.85,2.15,2.7,2.45,2.2,3.25,1.9,2.0,2.0,0.0,1.71,3.0,3.2,3.2,1.5,Middlesbrough,Birmingham,Middlesbrough_Birmingham_2003
287,3.3,1.7,5.0,-0.75,1.66,4.5,5.0,-0.75,4.5,5.0,1.615,5.0,3.4,1.727,1.8,1.9,1.66,1.67,3.6,1.95,2.0,4.2,1.65,1.7,3.4,2.025,1.875,1.85,-1.0,1.85,3.2,3.25,3.4,2.15,Newcastle,Charlton,Newcastle_Charlton_2003
288,3.1,2.3,2.5,0.0,2.4,2.6,2.63,0.0,2.6,2.7,2.5,2.7,3.1,2.6,1.66,2.0,2.4,2.5,3.3,1.85,2.15,2.7,1.7,2.5,3.2,1.85,2.05,1.95,-0.25,1.75,3.0,3.2,3.2,2.05,Portsmouth,Southampton,Portsmouth_Southampton_2003
289,3.1,2.3,2.75,0.0,2.37,2.62,2.63,0.0,2.4,2.7,2.25,2.77,3.25,2.5,1.85,2.05,2.6,2.5,3.3,1.8,1.95,2.7,1.7,2.45,3.2,1.85,2.05,1.79,-0.25,1.9,3.0,3.2,3.2,2.05,Leeds,Man City,Leeds_Man City_2003
290,3.4,1.75,4.0,-0.5,1.83,3.6,4.33,-0.5,4.0,4.333,1.727,3.75,3.3,1.833,1.8,1.85,1.72,1.8,3.4,2.0,2.0,4.0,2.2,1.95,3.4,2.05,1.85,1.9,-0.25,1.79,3.2,3.4,3.3,1.6,Birmingham,Leeds,Birmingham_Leeds_2003
291,3.3,1.8,3.75,-0.5,1.72,4.2,4.75,-0.75,4.5,4.333,1.8,4.4,3.4,1.8,1.85,1.9,1.66,1.73,3.4,1.95,1.95,3.8,1.65,1.8,3.4,1.8,2.1,1.9,-1.0,1.79,3.1,3.25,3.35,2.15,Blackburn,Portsmouth,Blackburn_Portsmouth_2003
292,3.1,2.2,2.8,-0.25,2.1,3.0,3.4,-0.25,2.87,3.2,2.2,3.15,3.25,2.2,1.85,1.85,2.2,2.1,3.2,2.0,1.95,2.9,2.3,2.25,3.25,2.0,1.9,1.9,0.0,1.79,3.0,3.2,3.15,1.55,Charlton,Aston Villa,Charlton_Aston Villa_2003
293,5.0,1.25,11.0,-1.5,1.22,10.0,15.0,-1.5,11.0,13.0,1.2,11.5,5.0,1.25,2.0,2.05,1.2,1.2,5.5,1.8,1.8,9.0,2.45,1.25,5.0,1.8,2.1,1.71,-1.25,2.0,4.5,5.0,5.15,1.5,Chelsea,Wolves,Chelsea_Wolves_2003
294,3.1,2.0,2.8,-0.25,2.2,2.87,3.1,-0.25,3.1,3.2,2.2,3.2,3.25,2.2,1.8,2.0,2.1,2.2,3.25,1.85,2.0,3.2,2.3,2.2,3.2,1.95,1.95,1.95,0.0,1.75,3.1,3.2,3.2,1.55,Everton,Middlesbrough,Everton_Middlesbrough_2003
295,3.25,1.9,3.0,-0.5,2.0,3.25,3.2,-0.5,3.4,3.5,2.1,3.5,3.4,2.0,1.9,1.85,1.9,2.1,3.4,2.0,1.9,3.5,2.05,2.05,3.25,2.0,1.9,1.85,-0.25,1.85,3.1,3.2,3.3,1.7,Man City,Fulham,Man City_Fulham_2003
296,3.2,1.9,3.0,-0.25,2.2,2.87,3.1,-0.25,2.8,3.1,2.1,3.15,3.2,2.25,1.8,1.95,2.2,2.2,3.25,1.9,2.0,3.5,1.95,2.2,3.2,1.9,2.0,1.95,-0.25,1.75,3.1,3.2,3.25,1.9,Southampton,Tottenham,Southampton_Tottenham_2003
297,3.0,1.9,3.25,-0.25,2.0,3.25,3.6,-0.25,3.4,3.4,1.909,3.35,3.25,2.1,1.9,1.9,2.0,2.0,3.3,1.95,1.9,3.5,2.45,2.1,3.25,1.95,1.95,1.85,0.0,1.85,3.1,3.4,3.25,1.5,Arsenal,Man United,Arsenal_Man United_2003
298,3.0,2.5,2.2,0.0,2.62,2.37,2.38,0.0,2.37,2.375,2.75,2.5,3.25,2.875,1.8,1.8,2.7,2.88,3.2,2.05,2.0,2.5,1.55,2.7,3.2,2.05,1.85,1.9,-0.25,1.79,3.0,3.25,3.2,2.3,Bolton,Newcastle,Bolton_Newcastle_2003
299,3.1,3.5,1.8,0.5,3.25,2.0,2.0,0.5,2.1,2.1,3.75,2.0,3.25,3.4,1.85,2.0,3.1,3.6,3.3,1.85,1.95,1.9,2.3,3.6,3.25,1.85,2.05,1.9,0.75,1.79,3.1,3.25,3.3,1.55,Leicester,Liverpool,Leicester_Liverpool_2003
300,3.2,2.1,3.2,-0.25,2.1,3.1,3.2,-0.25,3.0,3.1,2.0,3.2,3.2,2.25,1.75,1.9,2.1,2.2,3.2,1.95,2.05,3.1,2.15,2.2,3.2,1.95,1.95,1.9,0.0,1.79,3.0,3.2,3.2,1.65,Fulham,Birmingham,Fulham_Birmingham_2003
301,3.2,2.0,4.0,-0.5,1.85,3.75,4.0,-0.5,3.5,4.0,1.8,3.7,3.25,1.909,1.75,1.85,1.9,1.91,3.25,2.0,2.05,3.3,2.05,2.0,3.25,2.05,1.85,1.95,-0.25,1.75,3.0,3.2,3.25,1.7,Middlesbrough,Bolton,Middlesbrough_Bolton_2003
302,3.4,1.6,6.0,-0.75,1.53,6.0,6.0,-0.75,5.5,6.0,1.5,5.65,3.4,1.615,1.95,2.1,1.53,1.57,3.6,1.75,1.85,4.6,1.75,1.62,3.4,1.875,2.025,1.75,-1.0,1.95,3.4,3.4,3.5,2.0,Newcastle,Everton,Newcastle_Everton_2003
303,3.3,3.5,2.1,0.5,3.6,1.9,1.91,0.5,1.8,1.909,3.0,2.05,3.25,4.0,1.9,2.05,3.75,3.75,3.4,1.8,1.9,1.9,1.7,3.5,3.2,1.85,2.05,1.79,0.25,1.9,3.1,3.2,3.25,2.05,Tottenham,Chelsea,Tottenham_Chelsea_2003
304,3.1,2.2,2.375,0.0,2.5,2.5,2.62,0.0,2.6,2.625,2.6,2.7,3.4,2.5,1.7,1.9,2.4,2.5,3.3,1.95,2.1,2.9,1.6,2.5,3.2,1.925,1.975,1.95,-0.25,1.75,3.0,3.2,3.2,2.2,Wolves,Southampton,Wolves_Southampton_2003
305,3.2,1.85,4.0,-0.5,1.85,3.75,3.8,-0.5,3.75,4.0,1.727,3.85,3.3,1.909,1.85,1.8,1.83,1.91,3.4,2.05,1.95,3.6,2.1,1.95,3.25,2.025,1.875,1.85,-0.25,1.85,3.1,3.4,3.25,1.67,Aston Villa,Man City,Aston Villa_Man City_2003
306,3.3,1.6,6.0,-0.75,1.57,5.5,5.5,-0.75,5.0,6.0,1.5,5.75,3.4,1.615,1.85,1.9,1.61,1.62,3.6,1.95,1.95,4.6,1.7,1.62,3.4,1.925,1.975,1.75,-1.0,1.95,3.4,3.4,3.5,2.05,Liverpool,Blackburn,Liverpool_Blackburn_2003
307,3.2,1.9,3.5,-0.5,2.1,3.1,3.3,-0.5,3.0,3.6,1.909,3.55,3.3,2.0,1.95,1.85,2.1,2.1,3.3,2.0,1.85,3.5,2.05,2.05,3.2,2.05,1.85,1.75,-0.25,1.95,3.1,3.2,3.2,1.7,Leeds,Leicester,Leeds_Leicester_2003
308,3.2,1.8,4.0,-0.5,1.85,3.75,4.5,-0.5,4.33,4.333,1.8,4.0,3.1,1.909,1.8,1.9,1.72,1.83,3.2,1.95,2.0,3.8,2.6,1.92,3.25,2.025,1.875,1.85,0.0,1.85,3.1,3.2,3.2,1.45,Arsenal,Liverpool,Arsenal_Liverpool_2003
309,3.0,2.0,3.2,-0.25,2.1,3.1,3.1,-0.25,2.87,3.2,2.0,3.2,3.25,2.2,1.8,1.85,2.25,2.2,3.25,2.0,2.0,3.2,2.21,2.2,3.2,1.95,1.95,1.9,0.0,1.79,3.1,3.2,3.2,1.6,Everton,Tottenham,Everton_Tottenham_2003
310,3.4,3.6,1.727,0.75,4.0,1.8,1.8,0.75,1.66,1.8,4.333,1.8,3.3,4.5,1.85,2.0,4.33,4.33,3.4,1.85,1.95,1.85,2.0,4.25,3.25,1.825,2.075,1.79,0.75,1.9,3.1,3.2,3.45,1.85,Birmingham,Man United,Birmingham_Man United_2003
311,3.2,2.1,3.0,-0.25,1.9,3.5,3.4,-0.25,3.2,3.4,2.0,3.65,3.25,2.1,1.9,2.05,2.0,2.1,3.2,1.8,1.9,3.1,2.3,2.0,3.25,1.85,2.05,1.79,0.0,1.9,3.0,3.4,3.25,1.55,Blackburn,Leeds,Blackburn_Leeds_2003
312,3.1,2.4,2.5,0.0,2.37,2.62,2.62,0.0,2.6,2.7,2.4,2.75,3.25,2.5,1.8,2.05,2.4,2.5,3.3,1.8,2.0,2.6,1.6,2.45,3.2,1.85,2.05,1.9,-0.25,1.79,3.0,3.25,3.2,2.2,Bolton,Aston Villa,Bolton_Aston Villa_2003
313,3.4,1.8,3.75,-0.5,1.8,4.0,4.75,-0.5,4.0,4.2,1.8,4.33,3.5,1.8,1.85,1.9,1.72,1.73,3.5,1.95,1.95,3.8,2.2,1.85,3.25,1.95,1.95,1.9,-0.25,1.79,3.1,3.25,3.25,1.6,Charlton,Portsmouth,Charlton_Portsmouth_2003
314,3.75,1.3,7.0,-1.0,1.4,7.5,8.5,-1.0,8.0,8.5,1.4,8.0,4.5,1.364,1.95,2.15,1.36,1.36,4.33,1.7,1.85,8.0,1.85,1.4,3.75,1.8,2.1,1.85,-1.25,1.85,4.2,3.75,4.1,2.0,Chelsea,Middlesbrough,Chelsea_Middlesbrough_2003
315,3.1,2.1,2.75,-0.25,2.37,2.62,2.9,-0.25,2.75,3.0,2.375,2.9,3.25,2.3,1.75,1.8,2.3,2.3,3.3,2.05,2.05,3.1,2.15,2.35,3.2,2.1,1.8,1.95,0.0,1.75,3.0,3.0,3.2,1.65,Leicester,Fulham,Leicester_Fulham_2003
316,3.3,1.55,5.0,-1.0,1.61,5.0,6.5,-1.0,5.0,5.5,1.571,5.5,3.6,1.615,2.0,2.0,1.61,1.53,3.6,1.85,1.8,4.8,1.6,1.62,3.4,1.925,1.975,1.85,-1.25,1.85,3.5,3.5,3.5,2.2,Man City,Wolves,Man City_Wolves_2003
317,3.1,2.9,2.0,0.25,3.0,2.1,2.38,,2.1,2.2,3.2,2.3,3.25,3.2,1.95,,3.1,2.75,3.4,,1.85,2.2,2.05,2.9,3.25,1.8,2.1,1.79,0.25,1.9,3.0,3.2,3.3,1.8,Newcastle,Arsenal,Newcastle_Arsenal_2003
318,3.2,3.2,1.727,0.5,3.6,1.9,1.91,0.5,1.83,2.0,4.0,1.95,3.4,3.5,1.8,1.95,3.75,3.75,3.4,1.9,2.0,2.0,1.65,3.85,3.2,1.9,2.0,1.86,0.25,1.87,3.1,3.4,3.25,2.15,Aston Villa,Chelsea,Aston Villa_Chelsea_2003
319,3.2,1.9,3.5,-0.25,1.9,3.5,3.75,-0.5,3.2,3.75,1.833,3.65,3.25,2.0,1.9,1.8,2.0,1.91,3.4,2.05,1.9,3.5,1.95,2.0,3.25,1.925,1.975,1.86,-0.25,1.86,3.1,3.4,3.25,1.9,Fulham,Blackburn,Fulham_Blackburn_2003
320,3.5,1.55,5.5,-1.25,1.61,5.0,5.5,-1.0,5.0,6.0,1.533,6.0,3.5,1.615,1.9,1.9,1.57,1.62,3.6,1.95,1.9,4.8,1.7,1.6,3.4,2.1,1.8,1.77,-1.25,1.96,3.5,3.5,3.45,2.05,Liverpool,Charlton,Liverpool_Charlton_2003
321,3.2,2.1,3.2,-0.25,2.0,3.25,3.3,-0.25,3.2,3.4,2.0,3.5,3.25,2.1,1.8,2.05,2.0,2.1,3.3,1.8,2.0,3.1,2.45,2.05,3.25,1.875,2.025,1.91,0.0,1.81,3.0,3.2,3.25,1.5,Middlesbrough,Southampton,Middlesbrough_Southampton_2003
322,3.3,2.4,2.6,-0.25,2.3,2.7,2.8,-0.25,2.62,2.875,2.375,2.8,3.25,2.375,1.8,1.85,2.25,2.38,3.3,2.0,2.0,2.7,2.05,2.4,3.2,1.925,1.975,1.91,0.0,1.81,2.9,3.2,3.25,1.7,Portsmouth,Birmingham,Portsmouth_Birmingham_2003
323,3.2,2.0,3.2,-0.25,2.0,3.25,3.3,-0.25,3.2,3.2,2.0,3.35,3.25,2.2,1.9,1.9,2.0,2.1,3.3,1.95,1.9,3.3,2.3,2.1,3.25,1.95,1.95,1.81,0.0,1.91,3.0,3.2,3.25,1.55,Tottenham,Man City,Tottenham_Man City_2003
324,3.2,2.3,2.5,0.0,2.37,2.62,2.63,-0.25,2.62,2.75,2.4,2.8,3.4,2.4,1.9,1.85,2.3,2.5,3.3,2.0,1.9,2.7,2.0,2.4,3.2,1.75,2.15,1.91,0.0,1.81,3.0,3.25,3.25,1.75,Wolves,Bolton,Wolves_Bolton_2003
325,3.3,2.1,2.8,-0.25,2.1,3.0,3.0,-0.25,2.87,3.2,2.2,3.35,3.3,2.2,1.9,2.0,2.1,2.25,3.3,1.85,1.9,3.1,2.3,2.1,3.25,1.85,2.05,1.86,0.0,1.86,3.0,3.2,3.25,1.55,Leeds,Everton,Leeds_Everton_2003
326,5.5,1.22,11.0,-1.75,1.25,8.5,10.0,-1.75,8.0,10.0,1.2,11.0,5.0,1.286,2.15,1.9,1.22,1.25,5.0,1.95,1.65,9.5,2.05,1.25,5.0,2.075,1.825,1.66,-1.5,2.07,4.7,5.0,5.25,1.7,Man United,Leicester,Man United_Leicester_2003
327,4.33,1.3,8.0,-1.25,1.28,9.0,9.5,-1.25,8.0,8.0,1.25,9.0,5.0,1.333,2.15,2.0,1.3,1.29,5.0,1.85,1.66,8.0,2.15,1.3,4.5,1.925,1.975,1.55,-1.0,2.25,4.2,5.0,5.0,1.65,Arsenal,Leeds,Arsenal_Leeds_2003
328,3.4,1.8,3.75,-0.5,1.85,3.75,3.75,-0.5,3.5,3.75,1.8,3.75,3.5,1.909,2.0,2.05,1.83,1.91,3.4,1.8,1.8,3.8,2.15,1.91,3.25,1.9,2.0,1.85,-0.25,1.85,3.1,3.25,3.4,1.65,Blackburn,Leicester,Blackburn_Leicester_2003
329,3.2,2.3,2.75,-0.25,2.1,3.1,3.3,-0.25,2.75,3.1,2.2,3.0,3.2,2.25,1.85,1.85,2.25,2.1,3.3,2.0,1.95,3.0,2.15,2.25,3.2,2.05,1.85,1.95,0.0,1.75,2.7,3.25,3.3,1.65,Bolton,Tottenham,Bolton_Tottenham_2003
330,3.2,2.1,3.2,-0.25,2.1,3.1,3.4,-0.25,3.0,3.4,2.0,3.25,3.25,2.1,1.8,2.05,2.1,2.1,3.2,1.8,2.0,3.1,2.45,2.15,3.2,1.875,2.025,2.05,0.0,1.65,3.0,3.2,3.25,1.5,Charlton,Birmingham,Charlton_Birmingham_2003
331,4.0,1.4,7.0,-1.0,1.36,9.0,8.5,-1.0,7.0,7.5,1.4,8.0,4.0,1.444,1.9,2.05,1.36,1.36,4.33,1.8,1.9,6.0,1.75,1.4,3.75,1.8,2.1,1.75,-1.25,1.95,3.9,3.75,4.1,2.0,Chelsea,Everton,Chelsea_Everton_2003
332,3.3,1.55,6.0,-0.75,1.57,5.5,5.5,-1.0,5.0,6.0,1.5,5.75,3.4,1.615,1.8,1.95,1.61,1.62,3.6,1.9,2.0,4.8,1.95,1.6,3.4,1.8,2.1,1.71,-1.0,2.0,3.5,3.4,3.55,1.9,Liverpool,Fulham,Liverpool_Fulham_2003
333,3.1,1.75,3.25,-0.5,1.9,3.5,3.75,-0.5,3.3,4.0,1.909,4.0,3.3,1.909,1.9,2.0,2.0,1.95,3.3,1.85,1.9,3.8,1.6,1.9,3.25,1.925,1.975,1.9,-0.75,1.79,3.3,3.4,3.3,2.2,Man City,Southampton,Man City_Southampton_2003
334,3.3,4.4,1.667,0.75,4.5,1.66,1.67,0.75,1.61,1.727,4.333,1.7,3.6,4.5,1.95,1.95,5.0,5.0,3.6,1.9,1.85,1.65,1.95,5.0,3.4,1.825,2.075,1.71,0.75,2.0,3.3,3.4,3.4,1.9,Portsmouth,Man United,Portsmouth_Man United_2003
335,3.3,2.3,2.25,0.0,2.5,2.5,2.4,0.0,2.3,2.375,2.75,2.42,3.4,2.75,1.85,1.75,2.6,2.75,3.3,2.1,1.95,2.5,1.55,2.75,3.2,2.1,1.8,1.9,-0.25,1.79,3.2,3.2,3.3,2.3,Wolves,Middlesbrough,Wolves_Middlesbrough_2003
336,3.0,2.4,2.75,0.0,2.25,2.8,2.75,0.0,2.8,2.875,2.2,2.9,3.25,2.375,1.75,2.05,2.3,2.4,3.3,1.8,2.05,2.6,1.6,2.35,3.2,1.85,2.05,1.93,-0.25,1.81,3.0,3.25,3.2,2.2,Aston Villa,Newcastle,Aston Villa_Newcastle_2003
337,3.75,1.4,,-1.25,1.36,7.5,8.0,-1.25,8.0,7.5,,8.5,4.333,1.4,2.0,1.85,1.36,1.36,4.5,2.0,1.8,6.0,2.05,1.4,4.0,2.0,1.9,1.71,-1.0,2.0,3.9,,4.0,1.7,Man United,Charlton,Man United_Charlton_2003
338,3.0,2.2,3.25,-0.5,2.1,3.0,3.3,-0.5,3.0,3.2,1.91,3.2,3.25,2.2,1.85,1.95,2.2,2.1,3.3,1.9,1.95,3.2,2.3,2.15,3.25,1.975,1.925,1.85,0.0,1.85,2.7,3.4,3.3,1.55,Everton,Blackburn,Everton_Blackburn_2003
339,3.2,2.2,2.75,-0.5,2.25,2.8,3.1,-0.5,2.8,3.0,2.2,2.9,3.3,2.25,1.85,1.85,2.2,2.2,3.3,2.0,1.95,2.9,2.05,2.3,3.2,2.0,1.9,1.9,0.0,1.79,3.0,3.25,3.3,1.7,Fulham,Charlton,Fulham_Charlton_2003
340,3.3,2.5,2.6,0.0,2.5,2.5,2.62,0.0,2.37,2.62,2.38,2.65,3.4,2.5,1.8,1.8,2.5,2.5,3.3,2.05,2.0,2.5,1.6,2.5,3.2,2.0,1.9,1.85,-0.5,1.85,3.0,3.2,3.3,2.2,Leicester,Man City,Leicester_Man City_2003
341,3.2,1.75,4.0,-0.5,1.73,4.33,4.75,-0.5,4.33,4.5,1.73,4.35,3.3,1.8,1.8,1.95,1.72,1.73,3.4,1.9,2.0,4.0,2.3,1.83,3.25,1.95,1.95,1.79,-0.5,1.9,3.2,3.4,3.3,1.55,Man United,Liverpool,Man United_Liverpool_2003
342,3.2,2.4,2.8,-0.5,2.3,2.75,3.0,-0.5,2.75,3.0,2.2,2.9,3.25,2.3,1.8,1.85,2.25,2.3,3.2,2.0,2.0,2.4,2.05,2.3,3.2,2.05,1.85,1.95,0.0,1.75,3.2,3.2,3.3,1.7,Middlesbrough,Aston Villa,Middlesbrough_Aston Villa_2003
343,3.2,1.75,3.75,-0.5,1.91,3.6,4.0,-0.5,3.5,4.0,1.83,3.6,3.25,1.9,1.8,2.1,1.9,1.91,3.25,1.75,2.0,4.0,2.05,2.0,3.2,1.75,2.15,2.0,-0.5,1.71,3.2,3.2,3.3,1.8,Southampton,Bolton,Southampton_Bolton_2003
344,3.3,1.8,4.5,-0.75,1.62,5.0,5.5,-0.75,5.0,5.5,1.67,5.0,3.6,1.61,1.95,1.9,1.61,1.62,3.6,1.95,1.85,3.8,1.7,1.65,3.4,1.95,1.95,1.75,-1.0,1.95,3.1,3.25,3.6,2.05,Birmingham,Wolves,Birmingham_Wolves_2003
345,3.2,2.0,3.0,-0.5,2.1,3.0,3.3,-0.5,3.2,3.4,2.0,3.3,3.25,2.1,1.85,2.05,2.0,2.1,3.3,1.8,1.95,3.2,2.45,2.1,3.25,1.875,2.025,1.75,0.0,1.95,3.1,3.4,3.3,1.5,Leeds,Portsmouth,Leeds_Portsmouth_2003
