,HC,HR,FTAG,HTHG,AST,AR,Div,HTR,Referee,AwayTeam,HST,HY,HomeTeam,HF,AS,HS,HTAG,FTHG,AC,AF,AY,Date,FTR,idGame
13,5,0,0,1,0,1,E0,H,B Knight,Sunderland,6,2,Liverpool,8,2,15,0,1,5,20,3,20/08/2005,H,Liverpool_Sunderland_2005
14,11,0,0,0,3,0,E0,D,P Dowd,Aston Villa,12,2,Man United,13,3,18,0,1,7,21,1,20/08/2005,H,Man United_Aston Villa_2005
15,10,0,0,0,1,1,E0,D,D Gallagher,West Ham,6,1,Newcastle,9,6,14,0,0,2,11,1,20/08/2005,D,Newcastle_West Ham_2005
16,5,0,0,0,3,0,E0,D,M Atkinson,Middlesbrough,8,3,Tottenham,16,12,18,0,2,6,10,1,20/08/2005,H,Tottenham_Middlesbrough_2005
17,3,0,1,1,2,0,E0,H,M Riley,Portsmouth,2,4,West Brom,21,10,6,0,2,3,19,3,20/08/2005,H,West Brom_Portsmouth_2005
18,8,0,1,0,1,0,E0,D,A Wiley,Everton,6,0,Bolton,10,3,16,0,0,3,13,1,21/08/2005,A,Bolton_Everton_2005
19,3,0,0,0,3,0,E0,D,G Poll,Arsenal,6,2,Chelsea,17,9,9,0,1,7,21,3,21/08/2005,H,Chelsea_Arsenal_2005
20,2,0,3,0,3,0,E0,A,P Dowd,Middlesbrough,8,0,Birmingham,14,8,14,2,0,2,15,1,23/08/2005,A,Birmingham_Middlesbrough_2005
21,13,0,1,1,3,1,E0,D,G Poll,Aston Villa,11,3,Portsmouth,12,7,20,1,1,4,10,1,23/08/2005,D,Portsmouth_Aston Villa_2005
22,5,0,2,1,7,0,E0,A,P Walton,Man City,10,1,Sunderland,10,12,15,2,1,3,10,2,23/08/2005,A,Sunderland_Man City_2005
23,6,0,1,1,3,0,E0,D,M Clattenburg,Fulham,14,5,Arsenal,16,8,20,1,4,7,11,2,24/08/2005,H,Arsenal_Fulham_2005
24,7,1,0,0,1,0,E0,D,D Gallagher,Tottenham,7,2,Blackburn,15,1,11,0,0,0,12,2,24/08/2005,D,Blackburn_Tottenham_2005
25,4,0,0,1,4,0,E0,H,R Styles,Newcastle,6,0,Bolton,12,7,14,0,2,3,17,1,24/08/2005,H,Bolton_Newcastle_2005
26,9,0,0,2,0,0,E0,H,M Halsey,West Brom,8,0,Chelsea,10,0,11,0,4,1,7,1,24/08/2005,H,Chelsea_West Brom_2005
27,4,0,0,1,2,0,E0,H,M Clattenburg,Blackburn,3,2,Aston Villa,13,9,10,0,1,11,16,2,27/08/2005,H,Aston Villa_Blackburn_2005
28,6,0,0,0,2,1,E0,D,M Riley,Everton,4,1,Fulham,19,6,9,0,1,2,25,2,27/08/2005,H,Fulham_Everton_2005
29,12,0,1,0,2,0,E0,D,A Wiley,Portsmouth,9,1,Man City,13,7,16,0,2,3,17,2,27/08/2005,H,Man City_Portsmouth_2005
30,2,1,2,0,7,0,E0,A,R Styles,Chelsea,6,3,Tottenham,16,13,11,1,0,5,12,2,27/08/2005,A,Tottenham_Chelsea_2005
31,3,0,3,1,7,0,E0,A,G Poll,Birmingham,8,1,West Brom,11,8,15,3,2,2,24,3,27/08/2005,A,West Brom_Birmingham_2005
32,7,0,2,0,6,0,E0,D,P Dowd,Bolton,6,1,West Ham,13,10,13,0,1,7,16,4,27/08/2005,A,West Ham_Bolton_2005
33,0,0,0,1,7,0,E0,H,S Bennett,Sunderland,5,3,Wigan,11,9,11,0,1,6,13,3,27/08/2005,H,Wigan_Sunderland_2005
34,6,0,3,0,8,0,E0,A,M Dean,Charlton,6,2,Middlesbrough,18,12,10,1,0,1,15,1,28/08/2005,A,Middlesbrough_Charlton_2005
35,5,0,2,0,5,0,E0,D,H Webb,Man United,4,1,Newcastle,26,11,9,0,0,3,16,2,28/08/2005,A,Newcastle_Man United_2005
36,13,0,1,0,4,0,E0,A,M Halsey,Charlton,5,0,Birmingham,9,8,18,1,0,4,10,2,10/09/2005,A,Birmingham_Charlton_2005
37,4,0,0,0,2,0,E0,D,M Dean,Sunderland,6,1,Chelsea,14,2,9,0,2,2,10,0,10/09/2005,H,Chelsea_Sunderland_2005
38,11,0,1,0,8,0,E0,D,M Atkinson,Portsmouth,6,2,Everton,10,12,11,0,0,6,12,1,10/09/2005,A,Everton_Portsmouth_2005
39,3,0,1,1,3,0,E0,H,S Bennett,Man City,2,1,Man United,12,5,7,0,1,5,18,4,10/09/2005,D,Man United_Man City_2005
40,6,0,1,1,8,0,E0,H,M Riley,Arsenal,5,3,Middlesbrough,17,13,6,0,2,7,16,4,10/09/2005,H,Middlesbrough_Arsenal_2005
41,10,1,1,0,8,0,E0,A,A Wiley,Fulham,10,4,Newcastle,19,13,15,1,1,8,16,1,10/09/2005,D,Newcastle_Fulham_2005
42,4,0,0,0,6,0,E0,D,H Webb,Liverpool,7,1,Tottenham,16,11,10,0,0,4,13,1,10/09/2005,D,Tottenham_Liverpool_2005
43,5,0,2,1,4,0,E0,D,M Clattenburg,Wigan,5,3,West Brom,19,9,10,1,1,0,15,1,10/09/2005,A,West Brom_Wigan_2005
44,4,0,0,0,3,0,E0,D,G Poll,Blackburn,6,1,Bolton,18,7,12,0,0,4,17,2,11/09/2005,D,Bolton_Blackburn_2005
45,4,0,0,2,8,0,E0,H,R Styles,Aston Villa,9,0,West Ham,15,14,14,0,4,11,12,1,12/09/2005,H,West Ham_Aston Villa_2005
46,4,0,1,1,7,0,E0,H,S Bennett,Tottenham,6,1,Aston Villa,14,13,13,0,1,3,14,2,17/09/2005,D,Aston Villa_Tottenham_2005
47,2,0,2,0,11,0,E0,D,H Webb,Chelsea,4,0,Charlton,11,16,11,0,0,7,10,2,17/09/2005,A,Charlton_Chelsea_2005
48,4,0,2,0,3,0,E0,D,G Poll,West Ham,6,2,Fulham,11,10,9,0,1,6,14,1,17/09/2005,A,Fulham_West Ham_2005
49,7,0,1,1,2,1,E0,D,D Gallagher,Birmingham,9,2,Portsmouth,16,3,14,1,1,3,14,0,17/09/2005,D,Portsmouth_Birmingham_2005
50,1,0,1,1,6,0,E0,H,R Beeby,West Brom,6,0,Sunderland,19,13,11,0,1,9,11,3,17/09/2005,D,Sunderland_West Brom_2005
51,7,0,3,0,3,1,E0,D,M Riley,Newcastle,10,1,Blackburn,14,4,17,0,0,2,19,5,18/09/2005,A,Blackburn_Newcastle_2005
52,4,0,0,0,1,0,E0,D,R Styles,Man United,3,2,Liverpool,24,4,9,0,0,2,15,2,18/09/2005,D,Liverpool_Man United_2005
53,7,0,1,0,1,0,E0,D,M Dean,Bolton,8,1,Man City,14,5,17,0,0,5,16,1,18/09/2005,A,Man City_Bolton_2005
54,4,0,1,0,3,0,E0,A,U Rennie,Middlesbrough,4,0,Wigan,11,10,11,1,1,5,16,1,18/09/2005,D,Wigan_Middlesbrough_2005
55,4,0,0,2,2,0,E0,H,A Wiley,Everton,4,2,Arsenal,13,4,11,0,2,0,19,3,19/09/2005,H,Arsenal_Everton_2005
56,3,1,2,0,6,0,E0,D,S Bennett,Liverpool,4,2,Birmingham,14,14,4,0,2,7,14,3,24/09/2005,D,Birmingham_Liverpool_2005
57,7,0,0,1,4,0,E0,H,M Clattenburg,Portsmouth,2,2,Bolton,9,6,11,0,1,3,6,2,24/09/2005,H,Bolton_Portsmouth_2005
58,9,0,1,1,2,0,E0,D,B Knight,Aston Villa,6,1,Chelsea,8,3,18,1,2,1,17,1,24/09/2005,H,Chelsea_Aston Villa_2005
59,11,0,1,0,3,0,E0,D,R Styles,Wigan,7,2,Everton,17,11,14,0,0,3,21,1,24/09/2005,A,Everton_Wigan_2005
60,7,0,2,0,10,0,E0,A,P Dowd,Blackburn,8,1,Man United,13,10,27,1,1,1,15,3,24/09/2005,A,Man United_Blackburn_2005
61,3,0,0,1,4,0,E0,H,G Poll,Man City,6,0,Newcastle,14,8,8,0,1,6,14,2,24/09/2005,H,Newcastle_Man City_2005
62,6,0,2,0,4,0,E0,A,C Foy,Charlton,10,0,West Brom,10,8,18,2,1,3,12,1,24/09/2005,A,West Brom_Charlton_2005
63,4,0,0,0,2,0,E0,D,M Dean,Arsenal,0,2,West Ham,11,8,6,0,0,3,7,0,24/09/2005,D,West Ham_Arsenal_2005
64,8,0,2,0,2,0,E0,A,H Webb,Sunderland,11,3,Middlesbrough,13,4,20,1,0,2,21,2,25/09/2005,A,Middlesbrough_Sunderland_2005
65,6,0,0,1,5,0,E0,H,A Wiley,Fulham,4,0,Tottenham,10,8,9,0,1,6,9,3,26/09/2005,H,Tottenham_Fulham_2005
66,11,0,0,0,3,0,E0,D,U Rennie,West Brom,11,2,Blackburn,15,6,20,0,2,1,17,0,01/10/2005,H,Blackburn_West Brom_2005
67,1,0,3,1,7,0,E0,H,P Dowd,Tottenham,4,3,Charlton,15,13,9,0,2,6,17,2,01/10/2005,A,Charlton_Tottenham_2005
68,3,0,3,2,7,0,E0,A,H Webb,Man United,6,2,Fulham,20,11,11,3,2,9,11,1,01/10/2005,A,Fulham_Man United_2005
69,4,0,0,0,3,0,E0,D,S Bennett,Newcastle,6,1,Portsmouth,12,6,10,0,0,4,12,2,01/10/2005,D,Portsmouth_Newcastle_2005
70,5,0,1,1,3,0,E0,H,M Atkinson,West Ham,8,1,Sunderland,12,6,16,0,1,3,15,5,01/10/2005,D,Sunderland_West Ham_2005
71,11,0,0,0,2,1,E0,D,C Foy,Birmingham,13,0,Arsenal,13,2,16,0,1,4,17,1,02/10/2005,H,Arsenal_Birmingham_2005
72,6,0,3,0,10,0,E0,A,M Dean,Middlesbrough,6,4,Aston Villa,17,13,13,1,2,5,10,1,02/10/2005,A,Aston Villa_Middlesbrough_2005
73,4,0,4,1,5,0,E0,A,G Poll,Chelsea,5,1,Liverpool,15,7,11,2,1,2,17,3,02/10/2005,A,Liverpool_Chelsea_2005
74,4,0,0,0,4,0,E0,D,M Halsey,Everton,5,1,Man City,16,5,14,0,2,2,10,0,02/10/2005,H,Man City_Everton_2005
75,4,0,1,0,4,0,E0,D,A Wiley,Bolton,9,0,Wigan,11,13,16,0,2,8,14,2,02/10/2005,H,Wigan_Bolton_2005
76,5,0,1,0,2,1,E0,A,R Styles,Bolton,8,2,Chelsea,10,4,17,1,5,3,17,2,15/10/2005,H,Chelsea_Bolton_2005
77,9,0,0,0,1,1,E0,D,M Halsey,Blackburn,5,0,Liverpool,8,4,19,0,1,2,22,3,15/10/2005,H,Liverpool_Blackburn_2005
78,6,0,1,0,4,0,E0,D,C Foy,Portsmouth,7,2,Middlesbrough,12,9,14,0,1,3,12,3,15/10/2005,D,Middlesbrough_Portsmouth_2005
79,4,0,3,0,9,0,E0,A,S Bennett,Man United,6,3,Sunderland,12,15,11,1,1,5,10,1,15/10/2005,A,Sunderland_Man United_2005
80,5,0,0,0,4,0,E0,D,D Gallagher,Everton,5,0,Tottenham,13,8,7,0,2,8,9,2,15/10/2005,H,Tottenham_Everton_2005
81,3,0,1,1,10,0,E0,D,B Knight,Arsenal,4,1,West Brom,23,14,5,1,2,6,10,2,15/10/2005,H,West Brom_Arsenal_2005
82,6,1,0,1,7,0,E0,H,P Dowd,Newcastle,6,2,Wigan,15,11,12,0,1,5,20,3,15/10/2005,H,Wigan_Newcastle_2005
83,11,0,1,0,1,0,E0,A,G Poll,Aston Villa,5,2,Birmingham,13,4,8,1,0,5,19,2,16/10/2005,A,Birmingham_Aston Villa_2005
84,9,0,1,1,3,0,E0,H,M Clattenburg,West Ham,17,2,Man City,11,6,22,0,2,3,13,0,16/10/2005,H,Man City_West Ham_2005
85,6,0,1,0,1,0,E0,A,M Riley,Fulham,3,2,Charlton,19,13,14,1,1,1,19,3,17/10/2005,D,Charlton_Fulham_2005
86,4,0,0,0,4,0,E0,D,M Riley,Man City,2,3,Arsenal,24,7,4,0,1,3,17,5,22/10/2005,H,Arsenal_Man City_2005
87,9,0,2,0,6,0,E0,A,R Beeby,Wigan,5,0,Aston Villa,12,6,16,1,0,5,13,0,22/10/2005,A,Aston Villa_Wigan_2005
88,3,0,0,0,2,0,E0,D,B Knight,Birmingham,5,0,Blackburn,22,3,11,0,2,9,17,3,22/10/2005,H,Blackburn_Birmingham_2005
89,3,0,0,1,6,0,E0,H,M Atkinson,Liverpool,3,0,Fulham,9,14,6,0,2,8,14,2,22/10/2005,H,Fulham_Liverpool_2005
90,7,0,1,1,7,0,E0,H,U Rennie,Tottenham,9,2,Man United,15,9,13,0,1,8,12,3,22/10/2005,D,Man United_Tottenham_2005
91,6,0,2,1,7,0,E0,H,H Webb,Charlton,6,2,Portsmouth,10,11,15,0,1,5,15,3,22/10/2005,A,Portsmouth_Charlton_2005
92,10,0,0,0,1,0,E0,D,M Dean,West Brom,12,2,Bolton,13,2,19,0,2,1,16,2,23/10/2005,H,Bolton_West Brom_2005
93,3,0,1,1,12,0,E0,H,M Clattenburg,Chelsea,4,2,Everton,14,24,4,0,1,11,14,2,23/10/2005,D,Everton_Chelsea_2005
94,5,0,2,2,5,0,E0,D,R Styles,Sunderland,9,2,Newcastle,12,10,12,2,3,3,13,2,23/10/2005,H,Newcastle_Sunderland_2005
95,4,0,1,0,9,0,E0,D,S Bennett,Middlesbrough,8,1,West Ham,11,19,15,0,2,7,9,2,23/10/2005,H,West Ham_Middlesbrough_2005
96,8,0,1,0,6,0,E0,A,R Styles,Everton,8,0,Birmingham,11,11,18,1,0,6,15,1,29/10/2005,A,Birmingham_Everton_2005
97,4,0,1,0,7,0,E0,D,M Clattenburg,Bolton,4,1,Charlton,11,11,7,0,0,2,13,0,29/10/2005,A,Charlton_Bolton_2005
98,5,0,2,2,4,0,E0,D,M Riley,Blackburn,10,1,Chelsea,12,6,19,2,4,2,19,5,29/10/2005,H,Chelsea_Blackburn_2005
99,10,0,0,1,2,0,E0,H,U Rennie,West Ham,9,2,Liverpool,15,4,17,0,2,5,13,0,29/10/2005,H,Liverpool_West Ham_2005
100,2,0,1,3,8,0,E0,H,A Wiley,Man United,4,1,Middlesbrough,14,13,7,0,4,6,22,4,29/10/2005,H,Middlesbrough_Man United_2005
101,11,0,4,1,5,0,E0,H,M Halsey,Portsmouth,2,0,Sunderland,11,5,5,0,1,2,9,1,29/10/2005,A,Sunderland_Portsmouth_2005
102,6,0,1,1,7,0,E0,H,S Bennett,Arsenal,3,4,Tottenham,18,10,11,0,1,1,13,2,29/10/2005,D,Tottenham_Arsenal_2005
103,6,0,0,0,1,0,E0,D,A Marriner,Fulham,6,1,Wigan,11,7,12,0,1,3,7,1,29/10/2005,H,Wigan_Fulham_2005
104,9,0,3,0,8,0,E0,D,H Webb,Newcastle,4,0,West Brom,9,11,8,0,0,4,14,1,30/10/2005,A,West Brom_Newcastle_2005
105,2,0,1,2,5,0,E0,H,D Gallagher,Aston Villa,5,1,Man City,17,11,13,0,3,6,10,1,31/10/2005,H,Man City_Aston Villa_2005
106,4,0,1,2,1,0,E0,H,A Wiley,Sunderland,9,0,Arsenal,11,1,12,0,3,6,13,1,05/11/2005,H,Arsenal_Sunderland_2005
107,3,0,2,0,6,0,E0,D,S Bennett,Liverpool,2,2,Aston Villa,16,10,6,0,0,5,11,2,05/11/2005,A,Aston Villa_Liverpool_2005
108,7,0,1,2,9,0,E0,H,P Dowd,Charlton,3,0,Blackburn,9,10,9,1,4,9,15,2,05/11/2005,H,Blackburn_Charlton_2005
109,4,0,1,2,2,0,E0,H,R Styles,Man City,5,1,Fulham,10,4,9,1,2,2,16,3,05/11/2005,H,Fulham_Man City_2005
110,3,0,0,0,3,0,E0,D,M Dean,Birmingham,5,3,Newcastle,20,9,10,0,1,2,18,2,05/11/2005,H,Newcastle_Birmingham_2005
111,5,0,2,0,5,0,E0,D,M Clattenburg,Wigan,4,1,Portsmouth,11,7,7,0,0,8,13,2,05/11/2005,A,Portsmouth_Wigan_2005
112,8,0,0,0,6,0,E0,D,P Walton,West Brom,6,2,West Ham,15,10,10,0,1,5,12,0,05/11/2005,H,West Ham_West Brom_2005
113,9,0,0,1,9,0,E0,H,M Riley,Middlesbrough,8,2,Everton,21,17,12,0,1,3,16,1,06/11/2005,H,Everton_Middlesbrough_2005
114,5,0,0,1,11,0,E0,H,G Poll,Chelsea,5,3,Man United,19,21,10,0,1,9,14,4,06/11/2005,H,Man United_Chelsea_2005
115,6,0,0,1,7,0,E0,H,H Webb,Tottenham,8,0,Bolton,13,9,9,0,1,5,9,1,07/11/2005,H,Bolton_Tottenham_2005
116,4,0,3,0,7,0,E0,A,M Riley,Man United,11,0,Charlton,13,13,18,1,1,3,11,2,19/11/2005,A,Charlton_Man United_2005
117,3,0,0,0,2,0,E0,D,M Halsey,Newcastle,4,2,Chelsea,12,3,12,0,3,5,13,1,19/11/2005,H,Chelsea_Newcastle_2005
118,7,0,0,2,5,0,E0,H,P Walton,Portsmouth,11,1,Liverpool,7,7,15,0,3,6,8,1,19/11/2005,H,Liverpool_Portsmouth_2005
119,4,0,0,0,4,0,E0,D,M Atkinson,Blackburn,4,2,Man City,7,5,12,0,0,4,15,4,19/11/2005,D,Man City_Blackburn_2005
120,6,0,3,0,11,0,E0,D,C Foy,Aston Villa,6,2,Sunderland,10,16,8,0,1,5,13,1,19/11/2005,A,Sunderland_Aston Villa_2005
121,4,0,0,1,6,0,E0,H,D Gallagher,Everton,8,0,West Brom,11,11,11,0,4,8,9,0,19/11/2005,H,West Brom_Everton_2005
122,2,0,3,2,8,0,E0,A,G Poll,Arsenal,5,3,Wigan,16,13,11,3,2,2,17,3,19/11/2005,A,Wigan_Arsenal_2005
123,9,0,2,0,6,0,E0,A,U Rennie,Fulham,11,0,Middlesbrough,9,9,20,1,3,4,16,1,20/11/2005,H,Middlesbrough_Fulham_2005
124,9,0,1,1,4,0,E0,H,A Wiley,West Ham,8,3,Tottenham,16,8,15,0,1,7,13,1,20/11/2005,D,Tottenham_West Ham_2005
125,9,0,0,2,9,0,E0,H,C Foy,Blackburn,10,1,Arsenal,9,15,13,0,3,10,15,2,26/11/2005,H,Arsenal_Blackburn_2005
126,10,0,0,0,3,0,E0,D,M Clattenburg,Charlton,10,2,Aston Villa,9,5,16,0,1,3,12,2,26/11/2005,H,Aston Villa_Charlton_2005
127,6,0,1,0,6,0,E0,D,A Wiley,Liverpool,1,0,Man City,13,8,3,0,0,4,13,2,26/11/2005,A,Man City_Liverpool_2005
128,2,0,2,0,6,0,E0,A,P Dowd,Chelsea,2,5,Portsmouth,22,12,6,1,0,1,7,1,26/11/2005,A,Portsmouth_Chelsea_2005
129,6,0,1,0,7,0,E0,D,U Rennie,Birmingham,3,0,Sunderland,7,10,4,0,0,2,10,0,26/11/2005,A,Sunderland_Birmingham_2005
130,6,0,2,0,5,0,E0,A,M Riley,Tottenham,3,0,Wigan,14,7,11,1,1,5,17,2,26/11/2005,A,Wigan_Tottenham_2005
131,12,0,0,0,10,0,E0,D,H Webb,Newcastle,9,1,Everton,19,16,14,0,1,8,19,5,27/11/2005,H,Everton_Newcastle_2005
132,3,0,1,2,3,0,E0,H,G Poll,Bolton,7,2,Fulham,17,5,10,0,2,6,18,7,27/11/2005,H,Fulham_Bolton_2005
133,6,0,2,1,6,0,E0,D,P Walton,West Brom,8,1,Middlesbrough,15,9,13,1,2,5,13,1,27/11/2005,D,Middlesbrough_West Brom_2005
134,4,0,2,1,10,0,E0,H,S Bennett,Man United,3,2,West Ham,15,16,10,0,1,5,7,3,27/11/2005,A,West Ham_Man United_2005
135,3,0,2,0,11,1,E0,A,P Dowd,Liverpool,4,0,Sunderland,15,15,8,2,0,3,10,2,30/11/2005,A,Sunderland_Liverpool_2005
136,7,1,2,0,5,0,E0,A,M Halsey,Everton,7,1,Blackburn,8,8,15,2,0,5,18,1,03/12/2005,A,Blackburn_Everton_2005
137,9,0,0,2,3,0,E0,H,H Webb,Arsenal,9,1,Bolton,16,8,10,0,2,3,15,2,03/12/2005,H,Bolton_Arsenal_2005
138,6,0,0,0,5,0,E0,D,M Riley,Middlesbrough,9,0,Chelsea,15,10,17,0,1,4,14,0,03/12/2005,H,Chelsea_Middlesbrough_2005
139,11,0,0,2,6,0,E0,H,U Rennie,Wigan,12,1,Liverpool,16,10,16,0,3,6,15,2,03/12/2005,H,Liverpool_Wigan_2005
140,11,0,0,1,4,0,E0,H,C Foy,Portsmouth,12,0,Man United,9,8,19,0,3,4,16,1,03/12/2005,H,Man United_Portsmouth_2005
141,6,0,1,1,6,0,E0,H,A Wiley,Aston Villa,2,1,Newcastle,17,9,8,0,1,4,15,2,03/12/2005,D,Newcastle_Aston Villa_2005
142,12,0,2,1,2,0,E0,D,P Walton,Sunderland,8,0,Tottenham,8,5,14,1,3,0,19,2,03/12/2005,H,Tottenham_Sunderland_2005
143,1,0,0,0,1,1,E0,D,S Bennett,Fulham,4,1,West Brom,8,8,5,0,0,3,15,3,03/12/2005,D,West Brom_Fulham_2005
144,8,0,5,1,9,0,E0,A,P Dowd,Man City,4,2,Charlton,20,17,10,2,2,4,14,3,04/12/2005,A,Charlton_Man City_2005
145,11,0,2,1,4,0,E0,A,M Atkinson,West Ham,6,1,Birmingham,12,10,14,2,1,8,5,1,05/12/2005,A,Birmingham_West Ham_2005
146,2,0,0,0,3,0,E0,D,U Rennie,Fulham,7,0,Birmingham,12,7,11,0,1,2,10,0,10/12/2005,H,Birmingham_Fulham_2005
147,4,0,2,0,3,0,E0,A,M Riley,West Ham,5,3,Blackburn,13,6,14,1,3,1,14,6,10/12/2005,H,Blackburn_West Ham_2005
148,6,0,1,0,3,0,E0,D,P Dowd,Aston Villa,7,2,Bolton,16,6,13,0,1,3,22,4,10/12/2005,D,Bolton_Aston Villa_2005
149,3,0,0,1,6,0,E0,H,A Wiley,Sunderland,8,0,Charlton,11,14,14,0,2,6,16,2,10/12/2005,H,Charlton_Sunderland_2005
150,5,0,0,0,1,0,E0,D,H Webb,Wigan,8,1,Chelsea,16,4,11,0,1,1,10,1,10/12/2005,H,Chelsea_Wigan_2005
151,11,0,0,0,3,1,E0,D,S Bennett,Middlesbrough,13,1,Liverpool,10,6,23,0,2,2,18,2,10/12/2005,H,Liverpool_Middlesbrough_2005
152,5,0,0,0,3,1,E0,D,D Gallagher,Arsenal,4,2,Newcastle,23,6,8,0,1,4,13,1,10/12/2005,H,Newcastle_Arsenal_2005
153,4,0,0,1,2,1,E0,H,M Dean,Man City,4,1,West Brom,17,8,11,0,2,6,13,4,10/12/2005,H,West Brom_Man City_2005
154,9,0,1,1,5,0,E0,D,R Styles,Everton,12,1,Man United,12,7,21,1,1,0,11,2,11/12/2005,D,Man United_Everton_2005
155,6,0,1,0,5,0,E0,A,U Rennie,Portsmouth,9,0,Tottenham,6,8,16,1,3,3,19,0,12/12/2005,H,Tottenham_Portsmouth_2005
156,4,0,2,1,2,0,E0,D,P Walton,West Ham,3,2,Everton,10,7,12,1,1,9,11,1,14/12/2005,A,Everton_West Ham_2005
157,7,0,0,2,7,0,E0,H,A Wiley,Wigan,9,1,Man United,12,15,12,0,4,7,6,1,14/12/2005,H,Man United_Wigan_2005
158,2,0,2,0,10,0,E0,A,M Dean,Man United,7,1,Aston Villa,19,17,11,1,0,6,16,0,17/12/2005,A,Aston Villa_Man United_2005
159,10,0,4,0,5,0,E0,A,A Wiley,Bolton,10,2,Everton,13,7,13,1,0,0,15,2,17/12/2005,A,Everton_Bolton_2005
160,8,0,1,1,4,0,E0,H,M Clattenburg,Blackburn,5,4,Fulham,12,10,8,0,2,12,13,4,17/12/2005,H,Fulham_Blackburn_2005
161,7,0,1,3,2,1,E0,H,S Bennett,Birmingham,9,2,Man City,19,6,17,0,4,5,12,2,17/12/2005,H,Man City_Birmingham_2005
162,6,0,0,0,2,0,E0,D,M Halsey,West Brom,4,1,Portsmouth,15,4,5,0,1,8,7,1,17/12/2005,H,Portsmouth_West Brom_2005
163,3,0,4,1,7,0,E0,A,P Dowd,Newcastle,7,3,West Ham,9,10,11,2,2,2,16,3,17/12/2005,A,West Ham_Newcastle_2005
164,12,0,0,1,2,0,E0,H,M Atkinson,Charlton,12,0,Wigan,8,5,18,0,3,3,8,1,17/12/2005,H,Wigan_Charlton_2005
165,5,0,2,0,8,0,E0,A,R Styles,Chelsea,5,3,Arsenal,13,11,7,1,0,5,18,4,18/12/2005,A,Arsenal_Chelsea_2005
166,14,0,3,2,5,0,E0,H,H Webb,Tottenham,8,2,Middlesbrough,17,8,11,1,3,4,13,3,18/12/2005,D,Middlesbrough_Tottenham_2005
167,4,0,0,1,5,0,E0,H,M Riley,Everton,7,0,Aston Villa,12,10,12,0,4,9,11,0,26/12/2005,H,Aston Villa_Everton_2005
168,4,1,1,0,11,0,E0,D,S Bennett,Arsenal,0,3,Charlton,16,18,8,0,0,10,10,2,26/12/2005,A,Charlton_Arsenal_2005
169,10,0,2,2,4,0,E0,H,G Poll,Fulham,11,1,Chelsea,16,9,15,1,3,4,16,3,26/12/2005,H,Chelsea_Fulham_2005
170,7,0,0,2,2,1,E0,H,M Halsey,Newcastle,11,1,Liverpool,9,2,21,0,2,4,13,0,26/12/2005,H,Liverpool_Newcastle_2005
171,8,0,0,2,3,0,E0,H,M Clattenburg,West Brom,9,1,Man United,13,5,17,0,3,2,6,0,26/12/2005,H,Man United_West Brom_2005
172,2,0,2,0,4,0,E0,A,U Rennie,Blackburn,5,4,Middlesbrough,14,7,8,1,0,3,16,2,26/12/2005,A,Middlesbrough_Blackburn_2005
173,6,1,1,1,4,0,E0,H,A Wiley,West Ham,9,3,Portsmouth,14,14,11,0,1,5,10,1,26/12/2005,D,Portsmouth_West Ham_2005
