year,team,home_away_total,type_rating,points,game_id,date,round_as_home,round_as_away,round_as_total,round_by_week_total,rating_initial,sum_points,rating_dynamic
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Liverpool_2018,2018-11-03,6,5,11,13,373.6,6,423
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Wolves_2018,2018-11-11,7,5,12,14,373.6,6,413
2018,Arsenal,total,ft_total_g>35,0,Bournemouth_Arsenal_2018,2018-11-25,7,6,13,16,373.6,6,403
2018,Arsenal,total,ft_total_g>35,1,Arsenal_Tottenham_2018,2018-12-02,8,6,14,17,373.6,7,420
2018,Arsenal,total,ft_total_g>35,1,Man United_Arsenal_2018,2018-12-05,8,7,15,18,373.6,8,436
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Huddersfield_2018,2018-12-08,9,7,16,18,373.6,8,426
2018,Arsenal,total,ft_total_g>35,1,Southampton_Arsenal_2018,2018-12-16,9,8,17,19,373.6,9,443
2018,Arsenal,total,ft_total_g>35,1,Arsenal_Burnley_2018,2018-12-22,10,8,18,20,373.6,10,459
2018,Arsenal,total,ft_total_g>35,0,Brighton_Arsenal_2018,2018-12-26,10,9,19,21,373.6,10,449
2018,Arsenal,total,ft_total_g>35,1,Liverpool_Arsenal_2018,2018-12-29,10,10,20,21,373.6,11,466
2018,Arsenal,total,ft_total_g>35,1,Arsenal_Fulham_2018,2019-01-01,11,10,21,22,373.6,12,482
2018,Arsenal,total,ft_total_g>35,0,West Ham_Arsenal_2018,2019-01-12,11,11,22,23,373.6,12,473
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Chelsea_2018,2019-01-19,12,11,23,24,373.6,12,463
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Cardiff_2018,2019-01-29,13,11,24,26,373.6,12,453
2018,Arsenal,total,ft_total_g>35,1,Man City_Arsenal_2018,2019-02-03,13,12,25,26,373.6,13,469
2018,Arsenal,total,ft_total_g>35,0,Huddersfield_Arsenal_2018,2019-02-09,13,13,26,27,373.6,13,460
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Southampton_2018,2019-02-24,14,13,27,29,373.6,13,450
2018,Arsenal,total,ft_total_g>35,1,Arsenal_Bournemouth_2018,2019-02-27,15,13,28,30,373.6,14,466
2018,Arsenal,total,ft_total_g>35,0,Tottenham_Arsenal_2018,2019-03-02,15,14,29,30,373.6,14,456
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Man United_2018,2019-03-10,16,14,30,31,373.6,14,447
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Newcastle_2018,2019-04-01,17,14,31,34,373.6,14,437
2018,Arsenal,total,ft_total_g>35,0,Everton_Arsenal_2018,2019-04-07,17,15,32,35,373.6,14,427
2018,Arsenal,total,ft_total_g>35,0,Watford_Arsenal_2018,2019-04-15,17,16,33,36,373.6,14,417
2018,Arsenal,total,ft_total_g>35,1,Arsenal_Crystal Palace_2018,2019-04-21,18,16,34,37,373.6,15,434
2018,Arsenal,total,ft_total_g>35,1,Wolves_Arsenal_2018,2019-04-24,18,17,35,38,373.6,16,450
2018,Arsenal,total,ft_total_g>35,0,Leicester_Arsenal_2018,2019-04-28,18,18,36,38,373.6,16,440
2018,Arsenal,total,ft_total_g>35,0,Arsenal_Brighton_2018,2019-05-05,19,18,37,39,373.6,16,430
2018,Arsenal,total,ft_total_g>35,1,Burnley_Arsenal_2018,2019-05-12,19,19,38,40,373.6,17,447
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Man City_2018,2018-08-12,1,1,1,1,857.5,1,865
2018,Arsenal,home,ft_home_g>15,1,Arsenal_West Ham_2018,2018-08-25,2,1,3,3,857.5,2,872
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Everton_2018,2018-09-23,3,3,6,7,857.5,3,880
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Watford_2018,2018-09-29,4,3,7,8,857.5,4,887
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Leicester_2018,2018-10-22,5,4,9,11,857.5,5,895
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Liverpool_2018,2018-11-03,6,5,11,13,857.5,6,902
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Wolves_2018,2018-11-11,7,5,12,14,857.5,7,910
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Tottenham_2018,2018-12-02,8,6,14,17,857.5,8,917
2018,Arsenal,home,ft_home_g>15,0,Arsenal_Huddersfield_2018,2018-12-08,9,7,16,18,857.5,8,872
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Burnley_2018,2018-12-22,10,8,18,20,857.5,9,879
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Fulham_2018,2019-01-01,11,10,21,22,857.5,10,887
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Chelsea_2018,2019-01-19,12,11,23,24,857.5,11,894
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Cardiff_2018,2019-01-29,13,11,24,26,857.5,12,902
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Southampton_2018,2019-02-24,14,13,27,29,857.5,13,909
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Bournemouth_2018,2019-02-27,15,13,28,30,857.5,14,917
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Man United_2018,2019-03-10,16,14,30,31,857.5,15,924
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Newcastle_2018,2019-04-01,17,14,31,34,857.5,16,932
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Crystal Palace_2018,2019-04-21,18,16,34,37,857.5,17,939
2018,Arsenal,home,ft_home_g>15,1,Arsenal_Brighton_2018,2019-05-05,19,18,37,39,857.5,18,947
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Man City_2018,2018-08-12,1,1,1,1,641.6,0,607
2018,Arsenal,home,ft_home_g>25,1,Arsenal_West Ham_2018,2018-08-25,2,1,3,3,641.6,1,626
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Everton_2018,2018-09-23,3,3,6,7,641.6,1,592
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Watford_2018,2018-09-29,4,3,7,8,641.6,1,559
2018,Arsenal,home,ft_home_g>25,1,Arsenal_Leicester_2018,2018-10-22,5,4,9,11,641.6,2,578
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Liverpool_2018,2018-11-03,6,5,11,13,641.6,2,544
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Wolves_2018,2018-11-11,7,5,12,14,641.6,2,510
2018,Arsenal,home,ft_home_g>25,1,Arsenal_Tottenham_2018,2018-12-02,8,6,14,17,641.6,3,529
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Huddersfield_2018,2018-12-08,9,7,16,18,641.6,3,495
2018,Arsenal,home,ft_home_g>25,1,Arsenal_Burnley_2018,2018-12-22,10,8,18,20,641.6,4,514
2018,Arsenal,home,ft_home_g>25,1,Arsenal_Fulham_2018,2019-01-01,11,10,21,22,641.6,5,533
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Chelsea_2018,2019-01-19,12,11,23,24,641.6,5,499
2018,Arsenal,home,ft_home_g>25,1,Arsenal_Cardiff_2018,2019-01-29,13,11,24,26,641.6,6,518
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Southampton_2018,2019-02-24,14,13,27,29,641.6,6,484
2018,Arsenal,home,ft_home_g>25,1,Arsenal_Bournemouth_2018,2019-02-27,15,13,28,30,641.6,7,503
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Man United_2018,2019-03-10,16,14,30,31,641.6,7,469
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Newcastle_2018,2019-04-01,17,14,31,34,641.6,7,435
2018,Arsenal,home,ft_home_g>25,1,Arsenal_Crystal Palace_2018,2019-04-21,18,16,34,37,641.6,8,454
2018,Arsenal,home,ft_home_g>25,0,Arsenal_Brighton_2018,2019-05-05,19,18,37,39,641.6,8,421
2018,Arsenal,home,ft_home_g>35,0,Arsenal_Man City_2018,2018-08-12,1,1,1,1,367.8,0,348
2018,Arsenal,home,ft_home_g>35,1,Arsenal_West Ham_2018,2018-08-25,2,1,3,3,367.8,1,381
2018,Arsenal,home,ft_home_g>35,0,Arsenal_Everton_2018,2018-09-23,3,3,6,7,367.8,1,362
2018,Arsenal,home,ft_home_g>35,0,Arsenal_Watford_2018,2018-09-29,4,3,7,8,367.8,1,343
2018,Arsenal,home,ft_home_g>35,1,Arsenal_Leicester_2018,2018-10-22,5,4,9,11,367.8,2,376
2018,Arsenal,home,ft_home_g>35,0,Arsenal_Liverpool_2018,2018-11-03,6,5,11,13,367.8,2,356
2018,Arsenal,home,ft_home_g>35,0,Arsenal_Wolves_2018,2018-11-11,7,5,12,14,367.8,2,337
2018,Arsenal,home,ft_home_g>35,1,Arsenal_Tottenham_2018,2018-12-02,8,6,14,17,367.8,3,370
2018,Arsenal,home,ft_home_g>35,0,Arsenal_Huddersfield_2018,2018-12-08,9,7,16,18,367.8,3,351
