,AC,FTAG,AwayTeam,HomeTeam,Div,HS,AST,HST,HC,AF,HTAG,Referee,AS,FTHG,FTR,HTHG,AR,HTR,HF,AY,HR,Date,HY,idGame
43,4,1,Liverpool,Man United,E0,9,4,3,4,11,0,M Oliver,8,3,H,0,0,D,6,2,0,12/09/2015,1,Man United_Liverpool_2015
44,4,1,Bournemouth,Norwich,E0,12,2,4,4,11,0,M Atkinson,7,3,H,1,0,H,10,3,0,12/09/2015,2,Norwich_Bournemouth_2015
45,3,0,Swansea,Watford,E0,17,3,6,1,14,0,R Madley,8,1,H,0,0,D,11,1,1,12/09/2015,1,Watford_Swansea_2015
46,5,0,Southampton,West Brom,E0,8,4,1,4,5,0,S Attwell,14,0,D,0,0,D,5,0,0,12/09/2015,1,West Brom_Southampton_2015
47,5,2,Aston Villa,Leicester,E0,21,4,6,4,13,1,M Dean,11,3,H,0,0,A,8,1,0,13/09/2015,2,Leicester_Aston Villa_2015
48,8,1,Tottenham,Sunderland,E0,12,4,2,6,12,0,C Pawson,15,0,A,0,0,D,11,1,0,13/09/2015,2,Sunderland_Tottenham_2015
49,7,0,Newcastle,West Ham,E0,17,4,3,6,11,0,A Taylor,14,2,H,1,0,H,8,2,0,14/09/2015,0,West Ham_Newcastle_2015
50,7,1,West Brom,Aston Villa,E0,13,6,3,2,11,1,M Atkinson,11,0,A,0,0,A,10,3,0,19/09/2015,2,Aston Villa_West Brom_2015
51,3,0,Sunderland,Bournemouth,E0,15,2,5,7,15,0,K Friend,9,2,H,2,1,H,14,4,0,19/09/2015,2,Bournemouth_Sunderland_2015
52,5,0,Arsenal,Chelsea,E0,22,2,7,5,11,0,M Dean,9,2,H,0,2,D,12,1,0,19/09/2015,3,Chelsea_Arsenal_2015
53,3,2,West Ham,Man City,E0,27,3,8,16,7,2,R Madley,6,1,A,1,0,A,10,2,0,19/09/2015,1,Man City_West Ham_2015
54,5,2,Watford,Newcastle,E0,15,4,5,5,12,2,R East,13,1,A,0,0,A,8,2,0,19/09/2015,1,Newcastle_Watford_2015
55,4,2,Leicester,Stoke,E0,11,5,4,3,12,0,A Marriner,12,2,D,2,0,H,7,4,0,19/09/2015,1,Stoke_Leicester_2015
56,4,0,Everton,Swansea,E0,12,2,3,2,11,0,S Attwell,17,0,D,0,1,D,12,2,0,19/09/2015,2,Swansea_Everton_2015
57,2,1,Norwich,Liverpool,E0,23,2,7,6,13,0,A Taylor,7,1,D,0,0,D,4,2,0,20/09/2015,1,Liverpool_Norwich_2015
58,5,3,Man United,Southampton,E0,15,3,8,5,13,1,M Clattenburg,10,2,A,1,0,D,6,0,0,20/09/2015,2,Southampton_Man United_2015
59,5,0,Crystal Palace,Tottenham,E0,22,4,6,6,11,0,M Oliver,12,1,H,0,0,D,9,2,0,20/09/2015,1,Tottenham_Crystal Palace_2015
60,5,5,Arsenal,Leicester,E0,16,12,7,6,12,2,C Pawson,26,2,A,1,0,A,9,1,0,26/09/2015,1,Leicester_Arsenal_2015
61,1,2,Aston Villa,Liverpool,E0,21,4,12,11,13,0,J Moss,10,3,H,1,0,H,8,0,0,26/09/2015,0,Liverpool_Aston Villa_2015
62,2,0,Sunderland,Man United,E0,12,4,7,5,17,0,M Jones,9,3,H,1,0,H,12,3,0,26/09/2015,0,Man United_Sunderland_2015
63,6,2,Chelsea,Newcastle,E0,11,4,5,4,15,0,M Atkinson,16,2,D,1,0,H,12,2,0,26/09/2015,1,Newcastle_Chelsea_2015
64,3,1,Swansea,Southampton,E0,18,4,7,4,14,0,R East,11,3,H,1,0,H,18,1,0,26/09/2015,3,Southampton_Swansea_2015
65,7,1,Bournemouth,Stoke,E0,8,6,5,3,11,0,L Mason,11,2,H,1,0,H,13,0,0,26/09/2015,1,Stoke_Bournemouth_2015
66,9,1,Man City,Tottenham,E0,15,8,8,5,6,1,M Clattenburg,22,4,H,1,0,D,17,1,0,26/09/2015,5,Tottenham_Man City_2015
67,5,2,Norwich,West Ham,E0,19,7,7,7,17,1,M Dean,16,2,D,1,0,D,7,0,0,26/09/2015,0,West Ham_Norwich_2015
68,4,1,Crystal Palace,Watford,E0,15,3,2,6,22,0,A Taylor,16,0,A,0,0,D,17,4,0,27/09/2015,4,Watford_Crystal Palace_2015
69,4,3,Everton,West Brom,E0,9,4,4,6,8,0,R Madley,12,2,A,1,0,H,9,3,0,28/09/2015,0,West Brom_Everton_2015
70,5,1,Stoke,Aston Villa,E0,13,5,2,9,12,0,M Jones,12,0,A,0,0,D,12,0,0,03/10/2015,1,Aston Villa_Stoke_2015
71,3,1,Watford,Bournemouth,E0,12,2,6,5,13,1,M Oliver,11,1,D,1,0,D,8,1,0,03/10/2015,1,Bournemouth_Watford_2015
72,6,3,Southampton,Chelsea,E0,10,5,3,4,14,1,R Madley,13,1,A,1,0,D,14,5,0,03/10/2015,2,Chelsea_Southampton_2015
73,3,0,West Brom,Crystal Palace,E0,21,2,8,8,13,0,J Moss,7,2,H,0,0,D,14,3,0,03/10/2015,3,Crystal Palace_West Brom_2015
74,3,1,Newcastle,Man City,E0,23,4,11,6,8,1,K Friend,6,6,H,1,0,D,13,1,0,03/10/2015,3,Man City_Newcastle_2015
75,8,2,Leicester,Norwich,E0,17,5,2,16,4,1,M Clattenburg,16,1,A,0,0,A,4,1,0,03/10/2015,0,Norwich_Leicester_2015
76,8,2,West Ham,Sunderland,E0,12,6,3,1,11,1,N Swarbrick,20,2,D,2,0,H,14,4,1,03/10/2015,2,Sunderland_West Ham_2015
77,6,0,Man United,Arsenal,E0,12,5,5,3,17,0,A Taylor,9,3,H,3,0,H,8,3,0,04/10/2015,1,Arsenal_Man United_2015
78,11,1,Liverpool,Everton,E0,14,4,4,5,19,1,M Atkinson,13,1,D,1,0,D,10,3,0,04/10/2015,3,Everton_Liverpool_2015
79,6,2,Tottenham,Swansea,E0,11,11,2,5,19,1,M Dean,19,2,D,2,0,H,8,4,0,04/10/2015,1,Swansea_Tottenham_2015
80,4,0,Aston Villa,Chelsea,E0,9,1,3,4,17,0,R East,8,2,H,1,0,H,22,3,0,17/10/2015,1,Chelsea_Aston Villa_2015
81,9,3,West Ham,Crystal Palace,E0,6,4,1,1,11,1,M Clattenburg,24,1,A,1,0,D,9,3,1,17/10/2015,1,Crystal Palace_West Ham_2015
82,3,3,Man United,Everton,E0,12,7,3,5,14,2,J Moss,10,0,A,0,0,A,12,2,0,17/10/2015,2,Everton_Man United_2015
83,7,1,Bournemouth,Man City,E0,15,1,11,1,5,1,M Dean,5,5,H,4,0,H,11,1,0,17/10/2015,2,Man City_Bournemouth_2015
84,7,2,Leicester,Southampton,E0,14,7,6,6,10,0,P Tierney,26,2,D,2,0,H,16,0,0,17/10/2015,2,Southampton_Leicester_2015
85,6,0,Liverpool,Tottenham,E0,13,3,4,8,11,0,C Pawson,12,0,D,0,0,D,15,2,0,17/10/2015,1,Tottenham_Liverpool_2015
86,9,3,Arsenal,Watford,E0,8,6,1,3,12,0,M Jones,17,0,A,0,0,D,11,1,0,17/10/2015,2,Watford_Arsenal_2015
87,5,0,Sunderland,West Brom,E0,8,2,1,1,13,0,M Atkinson,9,1,H,0,0,D,12,2,0,17/10/2015,2,West Brom_Sunderland_2015
88,7,2,Norwich,Newcastle,E0,11,6,6,3,10,2,A Taylor,18,6,H,3,0,H,10,1,0,18/10/2015,1,Newcastle_Norwich_2015
89,2,1,Stoke,Swansea,E0,14,2,2,1,14,1,R Madley,9,0,A,0,0,A,6,2,0,19/10/2015,2,Swansea_Stoke_2015
90,5,1,Everton,Arsenal,E0,20,5,5,7,14,1,L Mason,10,2,H,2,1,H,11,0,0,24/10/2015,2,Arsenal_Everton_2015
91,6,2,Swansea,Aston Villa,E0,9,4,3,4,8,0,N Swarbrick,11,1,A,0,0,D,10,3,0,24/10/2015,2,Aston Villa_Swansea_2015
92,2,0,Crystal Palace,Leicester,E0,12,4,3,3,11,0,M Dean,9,1,H,0,0,D,7,1,0,24/10/2015,3,Leicester_Crystal Palace_2015
93,3,1,West Brom,Norwich,E0,16,4,3,13,6,0,K Friend,7,0,A,0,0,D,11,2,0,24/10/2015,1,Norwich_West Brom_2015
94,5,2,Watford,Stoke,E0,12,3,1,11,18,1,M Atkinson,13,0,A,0,0,A,10,1,0,24/10/2015,3,Stoke_Watford_2015
95,4,1,Chelsea,West Ham,E0,12,4,5,7,12,0,J Moss,8,2,H,1,1,H,10,5,0,24/10/2015,1,West Ham_Chelsea_2015
96,5,5,Tottenham,Bournemouth,E0,11,9,3,4,15,3,R East,14,1,A,1,0,A,8,1,0,25/10/2015,0,Bournemouth_Tottenham_2015
97,7,1,Southampton,Liverpool,E0,15,3,2,10,11,0,A Marriner,8,1,D,0,1,D,8,0,0,25/10/2015,1,Liverpool_Southampton_2015
98,4,0,Man City,Man United,E0,6,1,1,6,13,0,M Clattenburg,6,0,D,0,0,D,17,2,0,25/10/2015,2,Man United_Man City_2015
99,10,0,Newcastle,Sunderland,E0,9,8,3,1,10,0,R Madley,21,3,H,1,1,H,12,2,0,25/10/2015,0,Sunderland_Newcastle_2015
100,7,3,Liverpool,Chelsea,E0,8,7,2,1,21,1,M Clattenburg,16,1,A,1,0,D,9,4,0,31/10/2015,1,Chelsea_Liverpool_2015
101,3,0,Man United,Crystal Palace,E0,10,1,5,7,15,0,M Jones,5,0,D,0,0,D,12,3,0,31/10/2015,3,Crystal Palace_Man United_2015
102,4,1,Norwich,Man City,E0,21,3,5,12,13,0,R Madley,5,2,H,0,1,D,4,2,0,31/10/2015,2,Man City_Norwich_2015
103,4,0,Stoke,Newcastle,E0,15,2,6,11,16,0,R East,9,0,D,0,0,D,6,3,0,31/10/2015,1,Newcastle_Stoke_2015
104,4,3,Arsenal,Swansea,E0,8,5,3,4,7,0,K Friend,15,0,A,0,0,D,12,0,0,31/10/2015,2,Swansea_Arsenal_2015
105,2,0,West Ham,Watford,E0,20,3,5,7,12,0,K Stroud,8,2,H,1,1,H,16,0,0,31/10/2015,3,Watford_West Ham_2015
106,4,3,Leicester,West Brom,E0,14,5,6,6,11,0,A Taylor,13,2,A,1,0,H,3,2,0,31/10/2015,0,West Brom_Leicester_2015
107,1,2,Sunderland,Everton,E0,15,9,8,6,5,1,A Marriner,17,6,H,2,0,H,6,2,0,01/11/2015,3,Everton_Sunderland_2015
108,6,0,Bournemouth,Southampton,E0,11,2,2,4,5,0,C Pawson,16,2,H,2,0,H,5,2,1,01/11/2015,0,Southampton_Bournemouth_2015
109,3,1,Aston Villa,Tottenham,E0,17,2,6,4,15,0,M Dean,13,3,H,2,0,H,6,3,0,02/11/2015,0,Tottenham_Aston Villa_2015
110,0,1,Newcastle,Bournemouth,E0,20,1,5,16,11,1,L Mason,2,0,A,0,0,A,9,2,0,07/11/2015,2,Bournemouth_Newcastle_2015
111,2,1,Watford,Leicester,E0,12,4,6,4,10,0,R East,8,2,H,0,0,D,10,1,0,07/11/2015,0,Leicester_Watford_2015
112,1,0,West Brom,Man United,E0,13,0,3,5,10,0,M Dean,4,2,H,0,1,D,11,3,0,07/11/2015,1,Man United_West Brom_2015
113,2,0,Swansea,Norwich,E0,9,0,5,5,7,0,M Clattenburg,8,1,H,0,0,D,12,0,0,07/11/2015,1,Norwich_Swansea_2015
114,9,0,Chelsea,Stoke,E0,8,4,2,1,10,0,A Taylor,19,1,H,0,0,D,13,1,0,07/11/2015,3,Stoke_Chelsea_2015
115,11,1,Southampton,Sunderland,E0,9,4,3,10,7,0,M Jones,11,0,A,0,0,D,3,3,0,07/11/2015,1,Sunderland_Southampton_2015
116,5,1,Everton,West Ham,E0,16,4,5,3,12,1,P Tierney,13,1,D,1,0,D,11,2,0,07/11/2015,1,West Ham_Everton_2015
117,6,1,Tottenham,Arsenal,E0,10,4,4,7,17,1,M Atkinson,14,1,D,0,0,A,12,1,0,08/11/2015,0,Arsenal_Tottenham_2015
118,8,0,Man City,Aston Villa,E0,3,3,0,3,7,0,C Pawson,13,0,D,0,0,D,7,1,0,08/11/2015,1,Aston Villa_Man City_2015
119,6,2,Crystal Palace,Liverpool,E0,22,4,4,14,6,1,N Swarbrick,9,1,A,1,0,D,7,2,0,08/11/2015,1,Liverpool_Crystal Palace_2015
120,5,0,Norwich,Chelsea,E0,21,2,7,6,12,0,C Pawson,4,1,H,0,0,D,4,4,0,21/11/2015,1,Chelsea_Norwich_2015
121,3,0,Aston Villa,Everton,E0,16,3,9,2,9,0,M Oliver,10,4,H,3,0,H,6,0,0,21/11/2015,0,Everton_Aston Villa_2015
122,5,4,Liverpool,Man City,E0,11,9,3,11,13,3,J Moss,14,1,A,1,0,A,5,3,0,21/11/2015,0,Man City_Liverpool_2015
123,9,3,Leicester,Newcastle,E0,9,7,1,4,12,1,M Jones,18,0,A,0,0,A,9,1,0,21/11/2015,4,Newcastle_Leicester_2015
124,3,1,Stoke,Southampton,E0,16,4,1,7,8,1,L Mason,16,0,A,0,0,A,8,0,0,21/11/2015,2,Southampton_Stoke_2015
125,5,2,Bournemouth,Swansea,E0,11,4,4,4,9,2,A Marriner,16,2,D,2,0,D,7,2,0,21/11/2015,3,Swansea_Bournemouth_2015
126,10,2,Man United,Watford,E0,10,6,5,4,12,1,R Madley,13,1,A,0,0,A,6,2,0,21/11/2015,1,Watford_Man United_2015
127,5,1,Arsenal,West Brom,E0,4,3,1,3,10,1,M Clattenburg,11,2,H,2,0,H,14,2,0,21/11/2015,3,West Brom_Arsenal_2015
128,6,1,West Ham,Tottenham,E0,22,4,12,7,9,0,A Taylor,10,4,H,2,0,H,13,2,0,22/11/2015,2,Tottenham_West Ham_2015
129,2,1,Sunderland,Crystal Palace,E0,19,4,7,11,11,0,M Atkinson,12,0,A,0,0,D,18,3,0,23/11/2015,1,Crystal Palace_Sunderland_2015
130,10,3,Watford,Aston Villa,E0,12,6,6,10,13,1,L Mason,14,2,A,1,0,D,6,3,0,28/11/2015,2,Aston Villa_Watford_2015
131,5,3,Everton,Bournemouth,E0,19,6,10,10,6,2,K Friend,11,3,D,0,0,A,6,0,0,28/11/2015,2,Bournemouth_Everton_2015
132,5,1,Newcastle,Crystal Palace,E0,19,2,8,7,13,1,S Attwell,7,5,H,3,0,H,7,1,0,28/11/2015,1,Crystal Palace_Newcastle_2015
133,8,1,Man United,Leicester,E0,7,2,3,1,7,1,C Pawson,10,1,D,1,0,D,5,1,0,28/11/2015,0,Leicester_Man United_2015
134,4,1,Southampton,Man City,E0,16,8,9,6,11,0,R East,12,3,H,2,0,H,14,1,0,28/11/2015,2,Man City_Southampton_2015
135,5,0,Stoke,Sunderland,E0,18,3,5,9,10,0,M Dean,7,2,H,0,1,D,4,2,0,28/11/2015,0,Sunderland_Stoke_2015
136,7,0,Swansea,Liverpool,E0,10,0,2,8,6,0,A Taylor,8,1,H,0,0,D,12,1,0,29/11/2015,3,Liverpool_Swansea_2015
137,6,1,Arsenal,Norwich,E0,7,3,2,3,6,1,J Moss,12,1,D,1,0,D,8,1,0,29/11/2015,1,Norwich_Arsenal_2015
138,4,0,Chelsea,Tottenham,E0,9,1,4,4,9,0,M Oliver,5,0,D,0,0,D,14,2,0,29/11/2015,4,Tottenham_Chelsea_2015
139,2,1,West Brom,West Ham,E0,17,3,6,5,16,0,M Atkinson,7,1,D,1,0,H,15,2,0,29/11/2015,0,West Ham_West Brom_2015
140,2,1,Sunderland,Arsenal,E0,16,4,7,3,11,1,R Madley,11,3,H,1,0,D,7,1,0,05/12/2015,1,Arsenal_Sunderland_2015
141,4,1,Bournemouth,Chelsea,E0,19,5,6,11,13,0,M Jones,15,0,A,0,0,D,10,1,0,05/12/2015,2,Chelsea_Bournemouth_2015
142,2,0,West Ham,Man United,E0,21,2,1,6,13,0,M Clattenburg,9,0,D,0,0,D,9,0,0,05/12/2015,1,Man United_West Ham_2015
143,4,1,Aston Villa,Southampton,E0,23,2,5,10,9,1,A Taylor,9,1,D,0,0,A,4,2,0,05/12/2015,1,Southampton_Aston Villa_2015
144,6,0,Man City,Stoke,E0,7,4,4,1,10,0,M Atkinson,11,2,H,2,0,H,9,1,0,05/12/2015,0,Stoke_Man City_2015
145,8,3,Leicester,Swansea,E0,10,5,2,3,19,2,M Oliver,16,0,A,0,0,A,3,3,0,05/12/2015,2,Swansea_Leicester_2015
146,1,0,Norwich,Watford,E0,14,1,7,4,10,0,M Dean,6,2,H,1,0,H,11,3,0,05/12/2015,3,Watford_Norwich_2015
147,6,1,Tottenham,West Brom,E0,11,3,4,3,10,1,J Moss,9,1,D,1,0,D,13,2,0,05/12/2015,3,West Brom_Tottenham_2015
148,7,0,Liverpool,Newcastle,E0,6,1,1,2,10,0,A Marriner,10,2,H,0,0,D,6,1,0,06/12/2015,3,Newcastle_Liverpool_2015
149,6,1,Crystal Palace,Everton,E0,19,5,4,13,11,0,C Pawson,14,1,D,0,0,D,4,2,0,07/12/2015,1,Everton_Crystal Palace_2015
150,7,1,Man United,Bournemouth,E0,11,5,5,5,12,1,A Taylor,11,2,H,1,0,D,12,1,0,12/12/2015,2,Bournemouth_Man United_2015
151,5,0,Southampton,Crystal Palace,E0,12,3,5,8,13,0,M Dean,15,1,H,1,0,H,11,0,0,12/12/2015,0,Crystal Palace_Southampton_2015
152,5,1,Swansea,Man City,E0,13,7,5,5,15,0,R Madley,13,2,H,1,0,H,13,1,0,12/12/2015,3,Man City_Swansea_2015
153,4,1,Everton,Norwich,E0,9,3,2,5,6,1,M Atkinson,15,1,D,0,0,A,9,0,0,12/12/2015,1,Norwich_Everton_2015
154,3,1,Watford,Sunderland,E0,14,6,2,8,9,1,G Scott,13,0,A,0,0,A,6,0,0,12/12/2015,1,Sunderland_Watford_2015
155,7,0,Stoke,West Ham,E0,22,3,9,11,9,0,A Marriner,12,0,D,0,0,D,7,2,0,12/12/2015,1,West Ham_Stoke_2015
156,5,2,Arsenal,Aston Villa,E0,18,4,2,5,7,2,K Friend,8,0,A,0,0,A,8,0,0,13/12/2015,0,Aston Villa_Arsenal_2015
157,4,2,West Brom,Liverpool,E0,28,2,8,4,10,1,C Pawson,4,2,D,1,0,D,7,0,0,13/12/2015,0,Liverpool_West Brom_2015
158,2,2,Newcastle,Tottenham,E0,20,4,8,6,14,0,R East,8,1,A,1,0,H,13,2,0,13/12/2015,2,Tottenham_Newcastle_2015
159,8,1,Chelsea,Leicester,E0,9,5,5,1,8,0,M Clattenburg,11,2,H,1,0,H,16,0,0,14/12/2015,2,Leicester_Chelsea_2015
160,2,1,Sunderland,Chelsea,E0,17,3,7,2,12,0,R East,11,3,H,2,0,H,12,3,0,19/12/2015,1,Chelsea_Sunderland_2015
161,2,3,Leicester,Everton,E0,13,5,5,10,14,1,J Moss,10,2,A,1,0,D,6,1,0,19/12/2015,2,Everton_Leicester_2015
162,0,2,Norwich,Man United,E0,11,4,2,11,10,1,M Oliver,6,1,A,0,0,A,4,2,0,19/12/2015,0,Man United_Norwich_2015
163,7,1,Aston Villa,Newcastle,E0,8,7,4,3,14,0,M Atkinson,10,1,D,1,0,H,9,3,0,19/12/2015,1,Newcastle_Aston Villa_2015
164,7,2,Tottenham,Southampton,E0,11,6,4,4,9,2,K Friend,13,0,A,0,0,A,18,1,0,19/12/2015,1,Southampton_Tottenham_2015
165,3,2,Crystal Palace,Stoke,E0,26,3,5,7,12,1,R Madley,12,1,A,0,0,A,6,0,0,19/12/2015,2,Stoke_Crystal Palace_2015
166,8,2,Bournemouth,West Brom,E0,6,7,2,4,9,0,M Dean,16,1,A,0,0,D,12,1,2,19/12/2015,2,West Brom_Bournemouth_2015
167,9,0,West Ham,Swansea,E0,21,2,2,8,9,0,L Mason,11,0,D,0,0,D,6,1,0,20/12/2015,0,Swansea_West Ham_2015
168,9,0,Liverpool,Watford,E0,6,4,5,7,9,0,M Clattenburg,12,3,H,2,0,H,6,0,0,20/12/2015,1,Watford_Liverpool_2015
169,8,1,Man City,Arsenal,E0,8,6,5,4,16,0,A Marriner,20,2,H,2,0,H,5,2,0,21/12/2015,0,Arsenal_Man City_2015
170,6,1,West Ham,Aston Villa,E0,5,4,8,9,13,1,M Dean,10,1,D,0,0,A,14,3,0,26/12/2015,3,Aston Villa_West Ham_2015
171,9,0,Crystal Palace,Bournemouth,E0,10,0,4,8,13,0,M Oliver,8,0,D,0,0,D,10,0,0,26/12/2015,1,Bournemouth_Crystal Palace_2015
172,4,2,Watford,Chelsea,E0,17,3,2,9,15,1,A Marriner,12,2,D,1,0,D,7,4,0,26/12/2015,1,Chelsea_Watford_2015
173,6,0,Leicester,Liverpool,E0,25,3,4,7,8,0,M Atkinson,7,1,H,0,0,D,11,1,0,26/12/2015,2,Liverpool_Leicester_2015
174,1,1,Sunderland,Man City,E0,19,3,9,5,11,0,A Taylor,11,4,H,3,0,H,10,1,0,26/12/2015,1,Man City_Sunderland_2015
